,label,attempt_0,attempt_1,attempt_2,attempt_3,attempt_4,attempt_5,attempt_6
719,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
720,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
721,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
722,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
723,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
724,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
725,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
726,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
727,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
728,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
729,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b
730,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
731,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
732,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
733,rpi-8b,rpi-8c,rpi-8a,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
734,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
735,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
736,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
737,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
738,rpi-8b,rpi-8a,rpi-8c,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
739,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
740,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
741,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a
742,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
743,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
744,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
745,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
746,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b
747,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
748,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8a,rpi-8b
749,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
750,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
751,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
752,rpi-8b,rpi-8a,rpi-8a,rpi-8a,rpi-8a,rpi-8b,rpi-8a,rpi-8b
753,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b
754,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
755,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
756,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
757,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
758,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
759,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
760,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
761,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b
762,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
763,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
764,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
765,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
766,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
767,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b
768,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8a,rpi-8b
769,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b
770,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
771,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b
772,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
773,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
774,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
775,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
776,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
777,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a
778,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
779,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
780,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
781,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
782,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
783,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
784,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b
785,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
786,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
787,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b
788,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
789,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
790,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
791,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b
792,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
793,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b
794,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
795,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
796,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b
797,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
798,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
799,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b,rpi-8b
800,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
801,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
802,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
803,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
804,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
805,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
806,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
807,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b
808,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b
809,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b
810,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
811,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
812,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
813,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
814,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b
815,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
816,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a
817,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
818,rpi-8b,rpi-8c,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
819,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b
820,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
821,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
822,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
823,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a
824,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
825,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
826,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a
827,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
828,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b
829,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
830,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
831,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
832,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
833,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
834,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a,rpi-8b
835,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
836,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8a,rpi-8b,rpi-8b
837,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
838,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
839,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b
840,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
841,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b
842,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
843,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
844,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a
845,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8a
846,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
847,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8a,rpi-8b
848,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
849,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
850,rpi-8b,rpi-8b,rpi-8a,rpi-8c,rpi-8b,rpi-8a,rpi-8b,rpi-8b
851,rpi-8b,rpi-8a,rpi-8a,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
852,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b,rpi-8a,rpi-8b,rpi-8b
853,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b,rpi-8b
854,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
855,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
856,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
857,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
858,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
859,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
860,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
861,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
862,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
863,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
864,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
865,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
866,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
867,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
868,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
869,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
870,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
871,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
872,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
873,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
874,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
875,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
876,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
877,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
878,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
879,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
880,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
881,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
882,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
883,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
884,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
885,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
886,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
887,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
888,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
889,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
890,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
891,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
892,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
893,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
894,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
895,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
896,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
897,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
898,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
899,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
900,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
901,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
902,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
903,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
904,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
905,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
906,odroid2,odroid3,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
907,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
908,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
909,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
910,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
911,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
912,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
913,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
914,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
915,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
916,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
917,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
918,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
919,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
920,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
921,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
922,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
923,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
924,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
925,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
926,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
927,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
928,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
929,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
930,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
931,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
932,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
933,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
934,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
935,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
936,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
937,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
938,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
939,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
940,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
941,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
942,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
943,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
944,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
945,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
946,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
947,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
948,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
949,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
950,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
951,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
952,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
953,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
954,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
955,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
956,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
957,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
958,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
959,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
960,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
961,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
962,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
963,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
964,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
965,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
966,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
967,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
968,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
969,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
970,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
971,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
972,odroid2,odroid2,odroid2,odroid2,odroid3,odroid2,odroid2,odroid2
973,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
974,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid3
975,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
976,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
977,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
978,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
979,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
980,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
981,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
982,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
983,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
984,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
985,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
986,odroid2,odroid2,odroid4,odroid2,odroid2,odroid2,odroid2,odroid2
987,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
988,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
989,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
990,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
991,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
992,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
993,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
994,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
995,odroid2,odroid2,odroid2,odroid2,odroid1,odroid2,odroid2,odroid2
996,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
997,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2
998,odroid2,odroid2,odroid2,odroid2,odroid2,odroid2,odroid3,odroid2
