,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
409,odroid4,117.7,297.8,232.1,227.2,263.5,47.0,369.4
410,odroid3,434.8,259.2,99.2,8.4,549.7,424.3,95.4
411,rpi-4a,54.4,688.1,10.1,207.8,32.6,189.1,123.9
412,odroid2,92.0,10.5,1456.6,412.3,266.2,90.9,348.3
413,rpi-8a,57.6,11.1,591.1,65.0,5.5,37.2,49.7
414,rpi-4a,57.8,356.4,78.9,9.5,68.3,110.8,3.6
415,rpi-8d,153.2,285.9,93.7,66.1,319.2,256.9,163.0
416,odroid4,77.8,1269.9,806.4,11.6,4.6,51.6,271.0
417,rpi-8c,250.5,31.4,19.8,190.2,551.3,34.4,8.7
418,odroid2,145.9,9.4,86.3,1000.6,10.5,2.5,28.8
419,odroid3,324.3,456.4,6.6,59.5,146.4,130.0,126.0
420,rpi-4a,118.8,379.7,74.9,178.3,28.2,221.4,184.4
421,odroid1,33.4,358.8,457.5,75.3,113.9,72.7,58.2
422,rpi-8d,196.6,482.4,42.8,23.3,444.8,49.9,162.0
423,rpi-8a,250.2,31.8,666.7,18.9,131.1,207.7,507.3
424,odroid3,73.2,93.2,64.0,143.0,477.2,238.4,464.1
425,rpi-8a,130.7,667.9,23.7,6.8,247.4,614.8,93.7
426,rpi-8a,75.7,352.7,147.7,59.6,427.1,18.9,94.0
427,odroid4,66.3,363.6,661.5,396.2,10.3,145.0,154.5
428,odroid1,586.7,586.0,151.7,21.6,111.0,385.3,261.1
429,odroid2,34.8,133.4,471.9,33.9,475.5,131.0,14.5
430,odroid4,465.5,568.4,204.9,19.7,166.8,497.8,108.2
431,rpi-8a,28.2,664.7,274.3,109.5,4.5,39.1,9.6
432,odroid3,469.0,97.4,27.0,83.4,25.0,21.3,140.5
433,odroid1,291.2,45.0,791.4,492.0,36.6,81.1,35.7
434,odroid4,76.4,55.8,4.8,78.5,243.6,161.9,146.1
435,rpi-4a,545.2,296.7,27.1,314.0,10.6,251.3,107.9
436,rpi-8c,30.0,15.5,508.7,137.7,47.8,13.0,174.6
437,rpi-8d,18.8,19.8,156.9,235.8,22.7,79.7,153.4
438,rpi-8c,734.5,213.3,23.0,258.5,48.4,20.9,211.2
439,odroid2,54.6,145.6,446.0,96.9,21.2,6.0,37.5
440,rpi-8c,32.2,321.1,1146.3,14.8,305.7,383.4,165.9
441,odroid3,7.9,209.0,695.6,80.1,240.3,369.9,79.5
442,odroid4,130.6,959.7,311.6,13.2,473.4,71.1,306.4
443,odroid2,313.0,58.3,50.1,373.5,69.2,54.6,52.5
444,rpi-8a,282.4,44.7,218.0,398.5,34.6,438.4,175.4
445,rpi-8d,47.4,167.4,483.7,897.5,30.7,129.0,153.9
446,rpi-8d,41.9,116.0,60.0,33.8,13.4,178.5,79.0
447,odroid2,62.7,32.7,892.2,25.5,85.2,128.4,34.9
448,rpi-8a,99.7,671.5,51.4,244.1,104.9,76.3,29.8
449,rpi-8a,391.2,46.4,245.4,425.5,27.3,220.7,148.5
450,odroid2,301.9,611.1,102.1,599.8,161.8,500.4,258.8
451,rpi-8c,30.5,53.0,204.7,344.6,28.9,240.0,221.4
452,rpi-4a,344.7,69.1,66.6,145.6,277.0,143.8,61.4
453,odroid2,4.3,57.3,991.0,132.3,26.4,52.7,150.8
454,odroid1,21.1,48.4,886.1,198.2,46.7,11.4,11.0
455,odroid4,285.5,13.7,690.6,681.2,53.8,25.1,9.9
456,odroid3,31.1,70.4,130.4,337.0,326.2,11.8,22.5
457,rpi-8a,71.8,95.8,106.9,233.4,3.3,14.4,94.6
458,odroid2,19.9,108.1,183.5,302.1,37.7,50.2,61.2
459,rpi-8c,281.4,173.5,197.9,51.5,92.0,294.2,164.5
460,odroid2,15.5,158.8,57.2,579.0,9.4,27.1,39.1
461,odroid2,118.2,74.5,180.5,38.3,165.4,203.1,248.5
462,odroid3,65.7,166.5,229.0,519.3,4.2,121.3,212.8
463,rpi-8c,72.7,489.3,2.2,174.0,1063.1,89.6,141.3
464,odroid1,145.2,191.2,50.5,18.7,297.4,37.5,230.2
465,rpi-8a,204.4,228.1,29.1,55.8,104.6,278.9,95.3
466,odroid4,96.9,89.1,29.0,118.1,231.7,82.8,56.7
467,rpi-8a,144.5,357.3,384.9,268.6,27.2,40.9,215.4
468,rpi-8a,244.0,444.0,41.7,213.9,195.1,80.5,780.4
469,odroid2,685.3,165.6,261.2,21.0,145.0,49.8,37.9
470,rpi-8d,56.2,64.9,112.4,124.3,386.7,115.9,8.1
471,odroid4,104.9,223.5,533.0,87.6,122.5,18.5,132.6
472,rpi-4a,146.7,124.6,478.7,55.3,23.8,589.3,97.2
473,odroid2,99.9,25.2,264.3,257.0,30.0,254.1,98.0
474,rpi-4a,3.9,4.1,535.5,242.9,484.7,4.1,23.3
475,odroid1,102.2,42.7,1057.2,10.2,28.4,178.4,28.4
476,rpi-4a,77.6,125.8,199.1,198.8,118.6,143.0,116.0
477,odroid3,294.3,902.0,121.7,188.3,107.2,120.6,48.1
478,rpi-8b,11.4,54.8,317.4,422.6,171.0,274.3,449.1
479,odroid1,480.4,11.4,446.7,167.4,447.4,185.2,16.7
480,rpi-8c,8.6,12.2,610.8,309.3,192.7,63.7,27.1
481,odroid2,48.1,268.9,1354.2,188.2,2.1,99.7,63.1
482,rpi-8d,32.8,3.8,190.1,113.5,335.3,65.6,9.4
483,rpi-8d,43.8,12.5,53.7,484.1,225.7,264.3,245.4
484,rpi-8b,251.6,10.7,32.7,1435.0,270.5,78.7,163.6
485,odroid3,70.8,209.0,212.6,88.7,7.7,68.1,25.6
486,rpi-8d,36.7,64.2,122.2,252.3,30.6,54.7,158.3
487,odroid2,208.8,20.7,383.2,394.4,23.0,40.1,83.4
488,rpi-8d,26.0,23.4,496.4,201.1,61.0,26.6,4.4
489,rpi-8d,36.1,125.4,491.0,41.6,93.3,2.7,110.2
490,odroid2,60.3,51.5,128.9,268.4,44.2,166.2,170.3
491,rpi-8b,160.1,28.2,131.8,226.2,155.7,130.0,97.6
492,rpi-8c,5.6,108.8,506.8,61.9,193.9,8.6,4.6
493,rpi-4a,282.8,92.5,227.2,374.2,81.6,98.1,33.4
494,odroid1,39.7,313.5,43.8,273.4,98.5,163.9,111.9
495,odroid4,411.9,21.1,7.4,113.7,273.6,141.6,31.3
496,odroid1,3.2,304.8,7.9,60.5,56.4,91.5,32.3
497,odroid2,182.6,799.8,15.3,59.4,1169.1,103.2,617.7
498,rpi-8c,159.9,689.2,73.3,92.7,195.2,34.3,1116.7
499,rpi-8b,31.7,34.0,349.0,260.3,6.9,388.1,71.2
500,odroid3,95.0,390.0,520.9,213.9,424.6,99.3,347.8
501,rpi-8c,51.0,411.1,290.7,11.0,303.2,188.1,8.6
502,odroid3,130.6,207.9,98.5,223.1,125.3,99.2,49.6
503,rpi-8d,3.2,138.9,302.8,226.3,7.8,76.5,25.3
504,odroid1,125.4,34.6,961.9,81.5,287.8,136.5,285.0
505,odroid2,459.6,762.2,41.4,8.4,401.0,517.9,905.2
506,rpi-8d,31.6,404.3,155.7,29.2,4.8,10.0,134.5
507,odroid2,62.5,72.2,94.7,40.5,293.5,147.5,102.4
508,rpi-8c,19.7,2.8,1898.6,729.1,45.9,104.6,166.3
509,odroid2,409.0,359.7,85.0,243.2,73.2,313.8,81.8
510,rpi-8c,247.6,276.6,857.2,3.7,235.9,263.1,77.5
511,odroid1,96.8,573.6,10.3,111.1,282.3,82.2,43.0
512,odroid4,259.0,57.1,458.7,110.4,185.6,12.3,90.9
513,rpi-8d,134.4,324.7,133.8,122.8,41.9,200.3,340.1
514,odroid4,59.0,11.0,135.0,250.4,147.9,80.6,9.4
515,odroid3,335.8,878.2,250.8,35.2,323.8,132.9,284.8
516,rpi-8a,43.3,411.6,217.4,272.2,268.6,229.9,162.8
517,rpi-8a,79.0,172.0,215.1,21.7,30.5,120.4,234.0
518,rpi-4a,15.2,70.3,221.7,36.8,49.0,3.0,136.5
519,rpi-8d,174.6,145.3,539.6,43.3,3.8,100.7,121.7
520,odroid2,599.2,450.4,60.6,227.5,618.1,67.6,44.2
521,rpi-8a,177.2,9.0,404.9,75.8,43.9,44.8,44.8
522,odroid4,102.1,104.9,208.2,2.7,84.2,21.3,41.3
523,odroid1,416.9,35.0,111.8,168.3,53.1,238.2,26.5
524,odroid1,82.3,140.2,52.1,1174.4,21.1,235.3,44.4
525,rpi-8a,47.6,425.9,34.6,166.2,420.9,73.6,146.2
526,odroid1,622.2,178.1,68.5,14.1,36.9,199.7,80.1
527,odroid2,104.5,47.4,1382.5,16.8,24.3,124.3,440.8
528,rpi-4a,36.8,115.0,361.3,53.0,66.7,47.7,54.9
529,rpi-8d,116.7,842.7,48.5,42.9,224.6,162.4,233.9
530,odroid2,140.4,67.8,578.2,33.5,12.1,401.1,234.2
531,odroid4,21.1,809.7,389.5,28.9,220.0,378.4,61.8
532,rpi-4a,131.5,14.5,893.1,12.6,89.7,36.3,173.7
533,odroid3,11.9,117.4,416.8,204.6,134.0,1.3,4.0
534,odroid3,71.2,43.7,340.1,776.7,131.4,154.0,12.1
535,odroid4,230.5,578.6,20.5,155.1,207.8,157.1,95.5
536,rpi-8a,98.3,26.1,326.9,56.0,87.2,501.0,214.3
537,rpi-8d,26.9,38.9,596.6,191.3,60.4,30.9,312.7
538,odroid3,122.7,75.4,136.2,567.0,37.2,89.6,323.2
539,rpi-8a,89.3,177.0,500.8,151.4,64.8,12.8,255.1
540,rpi-8a,337.2,592.4,99.7,61.7,330.6,137.2,238.4
541,rpi-8b,21.0,5.9,40.7,214.1,11.6,324.6,37.4
542,odroid4,47.7,241.1,68.8,31.7,111.1,55.4,84.1
543,odroid2,145.4,446.0,325.9,317.7,4.1,40.2,95.3
544,odroid4,239.5,582.7,189.3,41.1,187.8,518.7,170.5
545,odroid1,154.4,50.1,295.8,60.9,31.1,93.6,54.7
546,odroid2,148.8,44.5,283.4,8.8,15.7,465.6,180.8
547,odroid1,235.0,12.0,860.8,105.0,175.2,171.1,82.4
548,odroid3,115.4,94.3,486.1,13.0,172.9,248.6,45.3
549,rpi-4a,36.3,45.1,422.7,24.4,65.3,50.3,79.3
550,rpi-4a,49.6,64.3,349.2,57.7,32.6,315.5,210.2
551,rpi-8d,28.8,100.6,378.1,150.9,74.7,271.8,147.1
552,rpi-8a,127.5,138.5,438.1,208.3,62.6,35.8,77.3
553,rpi-8b,425.0,124.6,7.6,138.1,109.2,73.4,90.6
554,odroid2,395.1,141.2,165.6,93.1,170.4,33.6,30.4
555,odroid4,271.4,595.0,10.5,86.1,276.9,80.5,285.7
556,odroid2,776.5,292.3,111.1,2.9,215.5,478.8,193.2
557,odroid1,478.8,289.2,34.0,10.0,245.2,548.6,315.2
558,rpi-8c,166.5,35.1,58.4,137.1,133.1,149.8,320.2
559,odroid2,674.3,30.1,256.0,44.8,36.3,61.5,156.5
560,rpi-8d,145.0,49.1,433.7,64.4,282.8,287.5,320.9
561,odroid2,74.4,58.3,188.2,32.1,41.9,35.5,26.6
562,odroid2,218.7,95.1,44.6,33.3,291.4,111.8,30.9
563,odroid4,634.7,285.1,14.4,28.9,84.0,328.0,229.2
564,rpi-8b,12.5,31.2,208.8,544.7,243.9,7.0,124.7
565,rpi-8b,12.2,489.0,149.9,56.3,307.6,253.4,243.6
566,odroid4,41.4,4.1,1144.0,115.3,62.0,132.5,11.7
567,odroid2,49.1,233.1,235.2,353.8,14.8,23.2,43.1
568,rpi-4a,122.4,7.3,354.6,405.5,14.3,28.9,23.9
569,rpi-4a,1014.5,434.6,17.2,36.6,629.7,201.6,300.4
570,rpi-8d,177.4,148.3,230.6,133.5,46.7,10.1,5.0
571,rpi-8a,148.4,73.8,168.9,100.9,565.5,337.9,426.1
572,odroid3,483.4,123.4,126.2,606.4,13.0,134.6,121.3
573,rpi-8d,218.1,376.7,30.6,376.0,297.3,125.2,455.4
574,rpi-8b,104.2,319.7,14.5,289.1,146.7,191.7,261.5
575,rpi-4a,15.5,63.1,1605.8,49.1,538.1,235.7,358.8
576,rpi-8a,26.2,156.0,640.8,372.2,8.0,2.0,18.6
577,rpi-8a,135.2,74.7,97.2,193.9,180.5,29.5,17.5
578,rpi-8b,60.1,123.9,223.2,144.8,121.3,83.2,89.1
579,rpi-8a,448.6,132.3,30.1,471.8,163.3,95.2,131.5
580,rpi-8c,65.2,216.1,179.8,494.3,27.4,12.3,20.2
581,rpi-8b,92.0,6.3,38.8,377.2,268.8,2.5,212.2
582,odroid3,502.0,263.2,56.0,217.0,241.7,33.1,160.8
583,odroid1,126.7,87.2,119.0,471.7,156.8,120.5,299.2
584,rpi-4a,45.3,449.6,903.4,2.3,33.7,368.2,37.0
585,odroid4,113.0,520.5,308.8,33.2,181.0,474.3,206.9
586,odroid1,104.2,5.0,507.2,64.2,90.2,92.2,287.2
587,rpi-8c,9.0,174.2,262.4,7.6,5.4,41.7,105.0
588,odroid3,29.1,19.3,180.1,64.5,73.6,7.9,9.7
589,odroid1,455.4,392.7,4.0,100.7,174.7,208.0,589.4
590,odroid3,87.2,12.5,52.9,514.8,69.7,72.3,141.3
591,rpi-8c,11.8,109.6,194.3,212.7,101.5,31.7,285.5
592,rpi-8d,17.9,12.5,78.9,424.7,53.6,131.9,259.1
593,odroid2,322.6,55.0,10.7,408.5,178.2,278.6,449.2
594,rpi-8c,95.4,835.9,152.4,51.5,236.3,275.8,210.3
595,odroid2,343.0,220.6,38.9,265.5,93.9,55.4,88.5
596,odroid2,3.3,653.8,55.8,259.9,48.9,14.8,45.0
597,odroid1,317.5,52.9,198.5,198.2,98.1,188.1,325.3
598,odroid4,6.9,14.2,87.8,288.7,6.4,8.2,71.3
599,rpi-8d,148.1,71.5,60.0,342.1,129.9,326.4,291.6
600,odroid2,66.0,33.4,524.2,606.1,25.2,2.6,20.8
601,odroid4,426.4,237.8,162.3,54.4,94.5,210.8,93.5
602,rpi-4a,21.0,6.5,1051.4,200.1,56.2,8.8,38.0
603,rpi-8b,14.2,187.3,477.5,114.9,300.4,79.2,137.2
604,odroid4,47.1,214.2,6.9,62.9,385.1,22.1,132.6
605,rpi-8a,4.9,40.4,477.2,28.9,27.1,73.6,11.0
606,odroid4,43.9,416.3,400.5,52.4,210.4,132.5,179.5
607,rpi-4a,7.0,126.6,125.6,17.3,172.5,4.7,48.5
608,rpi-4a,19.9,7.4,1474.3,223.4,137.5,30.0,311.9
609,rpi-8d,163.8,286.5,759.8,93.9,240.2,289.6,58.3
610,odroid1,113.9,123.6,100.0,312.4,377.8,176.9,192.0
611,odroid4,124.8,30.4,355.6,1118.7,425.6,217.7,111.4
612,odroid1,73.3,80.6,1043.3,43.8,53.9,46.5,203.3
613,rpi-8a,108.0,597.5,472.0,32.6,538.1,441.4,472.9
614,rpi-8a,66.6,326.4,216.6,154.2,17.6,78.5,114.2
615,rpi-8c,219.6,65.8,248.8,57.8,65.3,108.3,132.8
616,rpi-8d,34.9,9.6,130.0,356.7,13.4,14.9,5.0
617,odroid1,12.4,82.7,667.6,745.0,89.4,19.5,19.8
618,rpi-8d,21.0,19.0,447.6,20.7,312.2,148.4,20.0
619,rpi-8b,292.4,88.0,4.0,263.5,46.7,302.5,251.5
620,odroid3,1162.9,286.8,9.2,9.2,262.2,67.0,218.2
621,rpi-8a,337.9,423.9,776.9,12.5,526.3,204.3,135.8
622,odroid3,357.3,1045.0,126.6,76.7,67.1,356.8,163.2
623,rpi-8a,270.3,241.7,61.5,160.9,257.1,311.5,320.5
624,odroid1,322.0,514.6,21.1,3.6,454.4,103.0,36.9
625,rpi-8a,70.4,93.7,469.1,72.4,76.2,45.9,91.8
626,odroid2,65.3,610.0,331.4,304.1,58.5,310.9,28.4
627,odroid1,104.3,37.7,727.6,98.1,198.6,139.1,98.8
628,odroid1,40.6,739.1,114.7,212.3,222.3,11.2,34.6
629,odroid4,92.3,3.2,880.4,152.7,68.8,197.7,2.8
630,rpi-8d,16.0,84.3,96.4,765.4,12.2,72.0,28.5
631,rpi-4a,146.0,93.4,274.5,1077.6,25.0,95.7,54.6
632,rpi-4a,200.0,404.4,6.5,16.5,134.1,72.2,190.5
633,odroid1,123.9,59.1,199.6,357.1,79.7,158.5,66.0
634,rpi-8d,196.2,81.5,93.2,202.8,249.3,52.2,61.3
635,rpi-8a,275.2,104.3,141.8,17.0,435.8,110.4,122.1
636,odroid1,23.3,489.9,402.7,4.4,482.1,6.0,74.3
637,odroid1,200.5,84.9,6.8,513.2,291.3,8.5,94.4
638,rpi-8a,239.6,55.3,164.7,499.1,153.0,75.2,39.0
639,rpi-8c,221.6,233.7,317.5,7.2,24.7,130.5,30.4
640,odroid2,750.0,433.1,27.3,308.2,311.6,23.3,10.7
641,rpi-4a,231.4,929.7,58.3,77.8,150.3,1.6,32.8
642,odroid4,146.0,131.6,7.7,297.8,1022.0,331.6,185.9
643,odroid2,102.8,155.2,471.9,151.7,426.7,355.2,269.9
644,odroid1,23.0,181.4,351.7,181.2,40.6,3.8,107.8
645,odroid3,45.6,85.6,50.1,149.7,177.2,114.8,7.7
646,odroid1,119.3,797.4,134.8,31.0,5.0,153.2,28.8
647,rpi-8c,3.7,23.2,1252.3,30.1,100.0,98.9,163.9
648,odroid4,13.8,27.9,398.1,140.2,500.2,287.2,89.0
649,rpi-4a,94.2,41.2,881.7,521.1,36.9,3.9,3.6
650,rpi-8a,673.6,99.6,5.2,528.6,814.0,166.2,233.7
651,odroid2,14.2,192.5,270.3,212.8,20.3,17.1,170.4
652,rpi-8d,42.4,9.0,763.2,318.0,53.6,54.7,318.3
653,rpi-8d,578.7,28.0,1219.2,124.0,18.3,213.8,183.8
654,odroid1,88.4,105.6,5.9,526.3,355.7,54.0,43.4
655,rpi-8a,13.1,17.9,129.3,372.3,1.9,53.6,2.8
656,odroid4,58.8,96.6,230.6,359.6,693.0,195.3,131.7
657,rpi-4a,365.5,3.0,194.3,586.1,52.4,379.2,66.9
658,rpi-8a,44.8,28.2,144.5,66.7,556.0,163.2,130.7
659,odroid3,221.0,195.8,517.8,36.9,295.2,262.8,188.3
660,odroid4,130.4,219.4,121.8,216.1,181.2,196.3,862.6
661,odroid4,168.3,643.7,59.7,224.8,80.2,398.5,301.3
662,odroid4,21.6,358.6,641.5,25.2,172.9,27.6,216.0
663,rpi-8c,37.5,111.3,183.5,137.4,112.6,276.7,163.1
664,rpi-4a,219.0,42.5,132.5,86.0,62.5,131.0,43.0
665,odroid3,16.6,235.1,748.8,207.8,170.6,219.5,620.2
666,rpi-8a,527.9,2268.3,36.2,14.0,7.8,340.7,358.3
667,rpi-8c,431.4,155.6,334.8,103.4,20.4,145.1,40.5
668,rpi-8b,125.5,143.1,56.4,176.3,17.3,95.0,38.0
669,rpi-8a,474.2,204.5,135.0,8.5,48.5,373.3,3.5
670,odroid1,168.8,26.4,378.8,171.2,199.4,180.5,92.0
671,rpi-8a,138.2,588.1,36.9,30.2,962.6,824.6,339.7
672,rpi-8a,15.4,130.3,238.5,111.9,41.7,16.2,2.2
673,rpi-8b,169.1,8.0,18.3,190.5,172.0,274.6,265.7
674,odroid1,33.0,62.0,85.6,96.3,93.1,196.8,303.3
675,rpi-8b,127.8,3.9,219.9,404.8,173.6,314.3,95.7
676,rpi-8a,224.1,9.0,287.0,60.7,252.0,118.4,149.3
677,odroid4,9.5,123.1,370.1,304.2,104.9,138.2,68.5
678,rpi-8b,26.3,354.5,11.9,442.7,672.9,166.0,414.9
679,odroid1,276.8,125.0,535.9,6.5,38.1,34.5,27.6
680,odroid4,5.7,7.1,596.2,126.1,35.6,39.6,70.9
681,rpi-8d,5.4,241.0,389.4,716.0,8.5,65.5,175.9
682,odroid1,172.7,153.7,18.3,698.0,108.0,48.6,10.4
683,odroid3,188.9,315.8,477.2,341.2,62.7,76.8,83.9
684,odroid3,49.6,205.1,365.1,27.3,181.3,274.0,138.6
685,rpi-8c,19.8,82.8,1325.3,9.7,272.2,172.9,212.2
686,rpi-8b,54.4,165.4,5.2,181.0,45.2,184.1,94.1
687,rpi-8d,102.5,594.5,213.4,17.3,41.4,4.2,30.7
688,rpi-8d,177.1,14.0,440.7,504.6,55.0,21.9,78.3
689,rpi-8b,82.1,64.0,310.6,318.9,352.2,8.2,152.0
690,odroid2,88.0,6.8,426.5,306.5,1.8,2.1,30.9
691,odroid1,48.2,100.2,299.1,62.6,271.5,82.4,64.3
692,odroid1,158.7,279.7,258.1,17.3,31.6,38.2,19.0
693,rpi-8c,313.6,110.9,278.3,22.9,262.2,197.4,233.9
694,rpi-8c,95.6,42.7,214.0,80.3,319.8,69.6,293.7
695,odroid4,61.2,325.1,16.7,70.7,41.8,121.3,89.5
696,rpi-8c,136.5,331.6,471.6,262.2,19.6,155.2,138.8
697,odroid2,33.2,39.7,327.7,20.6,152.8,36.9,2.5
698,rpi-8c,349.9,428.5,339.8,43.3,49.8,354.8,74.9
699,rpi-8d,26.6,51.7,468.4,135.6,23.2,49.5,67.1
700,odroid2,187.2,2.8,441.6,744.8,147.2,6.9,35.5
701,rpi-8d,118.9,8.2,100.3,900.0,64.9,43.8,42.4
702,rpi-4a,81.1,839.6,418.3,118.6,78.3,184.5,153.3
703,odroid2,763.6,213.4,186.4,83.3,74.4,327.3,164.9
704,rpi-8d,68.4,243.7,14.6,258.3,6.3,323.2,387.7
705,odroid1,487.5,422.0,101.6,526.1,327.2,71.5,103.7
706,rpi-8d,43.2,34.6,1134.5,46.7,64.4,92.6,57.8
707,odroid4,15.0,466.9,929.7,247.5,1.1,35.6,16.9
708,rpi-8b,128.3,422.9,222.2,62.0,60.9,250.9,154.7
709,rpi-8a,48.9,37.1,126.6,27.8,59.0,32.0,24.4
710,rpi-8b,19.1,20.2,10.1,548.9,593.5,29.1,167.5
711,rpi-8d,335.1,182.7,610.0,165.5,104.4,256.5,179.4
712,rpi-8b,43.0,2.7,795.7,435.1,518.6,223.9,85.3
713,rpi-4a,187.4,400.8,421.2,7.6,212.4,154.6,166.9
714,odroid3,21.4,5.1,336.4,124.9,273.6,162.8,97.8
715,rpi-8a,45.0,130.2,502.8,269.0,178.9,57.0,16.3
716,odroid3,296.1,481.5,20.8,142.2,257.7,217.7,48.6
717,odroid2,345.5,266.8,140.9,110.5,61.3,6.5,39.2
718,rpi-4a,350.0,450.2,113.6,154.2,91.3,128.8,301.4
719,rpi-4a,105.7,24.7,92.0,485.7,11.7,36.1,44.9
720,odroid2,468.0,231.5,375.4,129.6,89.8,123.9,374.9
721,odroid2,441.7,803.5,95.0,88.9,103.4,145.7,84.3
722,rpi-4a,617.7,160.2,208.4,68.7,68.8,850.8,427.3
723,rpi-8a,749.3,254.2,26.3,349.8,8.6,781.7,292.0
724,rpi-8d,120.5,271.8,57.1,43.4,95.7,152.0,480.4
725,rpi-8d,15.7,103.5,289.9,1042.0,4.5,698.7,156.0
726,rpi-8c,229.0,27.7,115.1,511.4,128.2,174.2,552.3
727,odroid4,197.0,68.3,254.6,185.1,218.1,97.5,158.9
728,rpi-8d,347.7,12.0,34.2,121.2,225.1,65.1,48.4
729,odroid4,387.6,473.7,106.1,19.7,185.3,132.6,28.6
730,rpi-8d,372.4,228.7,176.3,51.0,311.2,125.1,197.6
731,rpi-8c,383.3,110.9,86.7,169.8,490.9,196.3,513.0
732,rpi-8b,37.1,23.1,301.1,579.5,2.2,20.0,107.2
733,odroid1,70.1,155.3,49.0,447.6,183.0,58.5,196.7
734,rpi-8a,42.1,4.7,209.6,556.7,292.7,63.4,20.6
735,odroid3,165.0,180.0,274.8,439.4,136.3,213.7,91.0
736,rpi-8d,146.8,69.8,307.4,448.3,69.5,220.3,141.3
737,rpi-8d,82.0,11.3,254.6,716.9,120.5,4.1,142.0
738,rpi-8b,175.1,443.6,8.5,324.0,329.8,256.3,327.5
739,odroid4,72.5,71.4,169.6,379.9,180.3,35.1,22.8
740,odroid1,45.1,216.1,476.9,342.7,1.7,91.1,185.1
741,rpi-4a,288.2,31.8,129.8,440.7,60.0,16.7,162.8
742,odroid4,19.1,51.6,41.0,559.3,45.2,142.7,10.4
743,odroid3,503.2,185.9,52.9,190.1,283.8,589.1,455.1
744,rpi-8d,26.3,140.1,180.6,144.4,127.5,167.7,43.7
745,odroid2,16.8,28.8,709.9,162.3,11.9,52.1,7.2
746,odroid3,300.7,105.9,15.5,38.5,690.3,46.1,4.7
747,rpi-8b,28.3,2.7,843.5,386.9,5.9,12.8,146.8
748,odroid4,336.7,32.9,169.1,7.8,351.5,179.6,419.6
749,odroid4,21.5,263.5,19.8,12.3,71.9,77.1,10.1
0,odroid4,367.8,401.7,0.0,2.1,276.9,259.6,2.0
1,odroid4,2.0,660.0,28.8,569.1,5.1,60.6,2.0
2,odroid4,154.3,1.5,0.0,267.9,236.7,312.1,292.1
3,rpi-8c,83.6,585.1,0.0,2.1,469.2,310.6,520.0
4,rpi-8b,528.7,329.7,0.0,510.2,70.2,198.9,324.7
5,rpi-8b,49.6,347.9,201.8,638.1,168.8,159.1,260.2
6,odroid1,78.5,28.4,150.7,352.9,188.6,72.9,91.1
7,odroid3,2.0,408.1,771.1,557.9,203.5,410.9,12.3
8,odroid1,2.0,1.5,592.4,527.3,136.3,127.7,152.3
9,odroid1,2.0,90.2,686.3,2.1,402.9,1.0,41.3
10,odroid4,715.8,83.9,91.1,2.1,132.7,492.3,341.3
11,rpi-8b,128.8,300.1,0.0,136.1,89.5,66.8,260.8
12,odroid4,2.0,1.5,372.1,339.1,145.8,503.6,290.1
13,odroid2,2.0,65.4,0.0,106.7,128.6,420.6,2.0
14,odroid4,189.5,348.0,0.0,235.2,254.7,728.4,120.4
15,rpi-8b,76.2,171.7,585.3,343.8,165.7,773.5,2.0
16,odroid2,415.3,374.9,31.3,2.1,1.0,448.8,96.3
17,odroid2,357.1,521.3,205.5,417.7,92.7,1.0,113.9
18,rpi-8c,604.5,503.3,25.3,472.8,1.0,91.4,73.5
19,odroid2,2.0,639.8,0.0,2.1,142.4,438.7,429.2
20,rpi-8b,165.4,213.1,25.0,2.1,550.1,302.1,71.6
21,odroid2,246.6,1.5,239.9,75.7,408.3,273.3,202.0
22,rpi-8a,13.6,544.6,357.9,203.3,458.6,1.0,2.0
23,rpi-8c,252.7,324.6,536.9,524.6,277.4,1.0,2.0
24,odroid2,2.0,1.5,487.7,692.6,128.9,1.0,301.6
25,odroid3,620.1,500.9,0.0,2.1,745.7,372.3,209.4
26,rpi-8a,2.0,1.5,593.3,178.2,1.0,66.1,388.7
27,odroid3,252.8,237.9,441.3,2.1,225.8,48.1,403.0
28,odroid3,16.6,372.6,695.8,2.1,325.3,140.6,372.0
29,odroid2,228.6,1.5,567.0,2.1,616.3,266.5,303.9
30,odroid4,69.3,404.3,731.5,168.6,446.5,240.4,2.0
31,rpi-4a,212.9,503.7,180.5,2.1,35.4,55.2,2.0
32,rpi-8c,82.6,530.1,0.0,470.5,1.0,1.0,162.6
33,odroid1,328.2,665.3,0.0,491.4,503.0,52.9,180.5
34,odroid3,392.5,239.6,0.0,456.5,145.9,225.6,34.4
35,odroid3,2.0,138.2,273.4,914.1,262.4,41.0,144.2
36,odroid4,511.4,502.6,0.0,256.5,185.9,84.8,167.6
37,odroid1,2.0,10.6,289.1,331.1,406.5,39.7,181.4
38,rpi-4a,309.7,535.1,329.4,2.1,144.8,208.8,138.9
39,odroid1,173.8,1.5,32.4,394.1,170.5,27.8,381.9
40,rpi-8c,562.2,1.5,893.8,150.2,1.0,1.0,395.4
41,rpi-4a,28.3,171.2,913.2,490.9,1.0,175.4,2.0
42,odroid1,45.1,482.8,277.7,248.6,1.0,1.0,9.9
43,rpi-4a,348.5,1.5,755.3,290.6,109.3,362.0,129.3
44,odroid2,2.0,1.5,470.8,555.1,1.0,255.5,285.0
