,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,label
669,1245.8,39.5,37.1,0.3000000000000007,16.0,19.6,-5.800000000000001,impersonator
2349,169.0,171.0,170.0,171.0,172.0,171.0,166.0,genuine
2899,16.7,15.6,16.7,16.0,971.7,16.9,17.7,genuine
422,187.2,189.7,150.9,157.0,191.6,163.4,190.1,impersonator
4998,151.6,174.2,156.4,156.1,187.7,151.5,146.5,impersonator
382,149.0,180.0,154.3,151.9,168.2,156.1,151.8,impersonator
2562,14.2,232.3,230.2,16.3,216.3,198.8,216.6,genuine
1125,163.0,166.0,165.0,166.0,164.0,167.0,164.0,genuine
1891,215.8,196.6,415.7,233.1,233.4,433.4,16.5,genuine
1590,165.0,169.0,168.0,165.0,168.0,167.0,167.0,genuine
1558,246.29999999999998,452.2,35.5,232.4,220.7,231.39999999999998,411.5,impersonator
1132,231.2,444.4,24.3,255.0,241.5,32.2,219.3,genuine
1971,166.0,144.4,176.8,156.7,148.6,163.8,154.7,impersonator
2729,16.2,785.7,16.6,18.1,19.5,53.9,88.5,genuine
3960,165.3,148.5,163.5,174.7,192.5,156.7,163.9,impersonator
2818,171.3,150.4,153.1,184.9,168.1,166.0,186.2,impersonator
431,0.40000000000000036,-2.1999999999999993,800.3000000000001,406.1,14.1,3.1999999999999993,38.6,impersonator
3842,181.0,173.0,157.0,168.0,168.0,168.0,14.0,genuine
4980,225.2,233.1,232.3,217.2,450.0,15.9,232.2,genuine
1299,153.1,172.6,153.8,178.6,195.6,197.0,197.5,impersonator
1360,20.4,246.70000000000002,235.20000000000002,230.0,8.3,198.4,201.4,impersonator
885,164.0,166.0,169.0,167.0,166.0,167.0,167.0,genuine
4951,152.0,336.0,167.0,167.0,168.0,167.0,166.0,genuine
3255,425.2,36.7,246.2,240.79999999999998,453.2,31.0,221.1,impersonator
2662,33.5,42.1,1361.3,2.5,247.79999999999998,14.899999999999999,22.9,impersonator
1829,172.0,174.0,175.0,174.0,173.0,172.0,188.0,genuine
2043,70.9,104.4,1407.2,22.2,17.9,18.5,19.3,genuine
729,20.8,17.799999999999997,211.9,215.0,238.7,204.1,631.6,impersonator
2226,412.1,14.5,15.7,16.9,16.7,16.2,16.7,genuine
2094,183.0,12.0,148.0,333.0,167.0,183.0,166.0,genuine
2950,16.2,228.9,230.4,233.0,200.2,233.3,16.7,genuine
135,183.0,13.0,149.0,350.0,167.0,166.0,167.0,genuine
3437,18.0,18.5,17.6,18.9,31.2,32.0,73.0,genuine
4198,151.9,159.8,157.5,151.8,192.4,177.8,162.9,impersonator
3948,17.2,20.4,963.4,626.2,20.9,19.3,20.4,genuine
3223,15.0,28.799999999999997,1614.8,39.8,25.900000000000002,10.399999999999999,32.5,impersonator
3973,215.6,241.0,207.3,205.0,413.70000000000005,223.29999999999998,433.09999999999997,impersonator
840,175.1,156.7,159.5,161.6,151.5,145.3,172.2,impersonator
1001,32.1,517.3,16.0,16.2,17.8,2292.5,174.0,genuine
1641,31.099999999999998,22.7,1406.8,23.3,41.900000000000006,24.700000000000003,19.900000000000002,impersonator
4544,37.7,209.0,207.0,227.4,222.6,473.3,19.299999999999997,impersonator
2239,410.3,-2.8000000000000007,224.6,242.2,417.59999999999997,20.599999999999998,256.2,impersonator
3545,17.6,1232.3,20.2,17.6,20.6,19.8,20.8,genuine
97,86.89999999999999,51.199999999999996,116.7,41.9,57.5,10.400000000000002,103.8,impersonator
83,188.8,152.7,148.7,155.0,150.6,186.5,160.0,impersonator
1105,165.0,167.0,167.0,166.0,166.0,166.0,168.0,genuine
2572,173.2,208.6,147.0,184.8,193.8,170.2,181.6,impersonator
562,15.4,19.6,100.9,16.5,78.1,64.7,49.2,genuine
3093,163.0,181.0,156.0,169.0,171.0,169.0,171.0,genuine
295,166.0,166.0,166.0,167.0,167.0,165.0,166.0,genuine
4561,163.6,184.3,193.9,159.1,196.0,182.7,152.4,impersonator
3096,163.3,158.4,154.9,175.6,181.1,167.5,163.9,impersonator
409,16.3,24.4,5.0,1170.2,6.700000000000001,2.5,-5.200000000000003,impersonator
3732,186.7,11.1,139.3,343.5,189.5,159.8,179.8,impersonator
1189,169.0,174.0,174.0,173.0,173.0,172.0,174.0,genuine
3162,175.5,156.6,185.9,152.9,153.6,193.8,186.6,impersonator
4111,16.4,137.5,840.1,19.8,19.9,20.0,20.5,genuine
3398,-6.300000000000001,31.5,198.8,238.8,214.20000000000002,206.0,435.20000000000005,impersonator
2326,167.0,172.0,169.0,171.0,170.0,172.0,166.0,genuine
719,158.2,175.5,171.9,167.9,153.8,168.5,149.7,impersonator
2960,400.7,223.20000000000002,7.5,25.099999999999998,12.600000000000001,11.999999999999998,37.0,impersonator
2872,169.0,191.0,153.0,171.0,168.0,170.0,170.0,genuine
2817,189.0,8.0,150.0,350.0,167.0,167.0,166.0,genuine
828,184.3,157.1,144.2,161.9,148.2,172.7,190.3,impersonator
3286,171.0,175.0,175.0,174.0,172.0,174.0,172.0,genuine
4562,162.9,154.9,185.7,187.8,152.7,168.4,180.4,impersonator
1815,43.6,144.3,78.69999999999999,195.79999999999998,112.1,95.0,92.5,impersonator
2631,166.9,159.5,146.5,189.2,180.1,33.0,153.0,impersonator
81,210.6,232.9,450.4,30.6,233.9,233.3,233.1,genuine
3720,163.5,161.9,171.4,187.7,191.6,161.4,176.9,impersonator
564,16.2,17.9,327.7,1469.3,18.4,19.4,18.1,genuine
2359,171.0,175.0,173.0,174.0,174.0,172.0,173.0,genuine
3658,434.1,12.4,231.8,233.1,433.4,16.3,16.4,genuine
1352,169.0,173.0,173.0,171.0,173.0,172.0,174.0,genuine
2568,235.3,31.9,238.20000000000002,233.70000000000002,601.6,21.900000000000002,214.70000000000002,impersonator
3332,164.0,184.0,149.0,169.0,168.0,169.0,169.0,genuine
3005,1215.6,16.7,14.9,16.7,17.3,16.8,17.2,genuine
2731,-1.6999999999999993,14.7,1664.0,38.4,-0.5,13.799999999999999,16.3,impersonator
1766,227.2,231.8,232.8,232.6,451.0,14.8,232.9,genuine
4750,-4.299999999999999,28.7,15.6,10.7,57.60000000000001,34.6,17.5,impersonator
2819,154.0,158.3,179.0,187.0,177.6,152.4,182.2,impersonator
3505,-4.5,27.2,33.900000000000006,-4.899999999999999,358.0,6.099999999999998,15.399999999999999,impersonator
4697,174.2,147.7,155.2,198.1,177.0,185.7,312.6,impersonator
3802,1399.8,182.7,17.2,16.9,17.3,17.7,17.6,genuine
4205,144.0,156.1,149.6,157.9,189.0,159.6,174.7,impersonator
289,244.9,441.90000000000003,27.7,237.1,37.5,213.0,620.6,impersonator
2367,413.3,233.5,232.6,433.3,16.9,232.8,233.6,genuine
161,157.0,196.8,182.1,194.0,158.9,179.7,153.4,impersonator
854,152.6,178.7,174.4,150.1,151.6,184.6,155.2,impersonator
2503,30.7,35.3,-1.1000000000000014,987.5,4.700000000000003,15.799999999999999,-0.3000000000000007,impersonator
2757,450.8,10.100000000000001,214.6,235.0,218.4,419.4,3.200000000000001,impersonator
4958,187.7,170.4,150.1,164.4,164.2,188.9,145.7,impersonator
1705,230.2,433.4,16.3,233.0,232.6,433.6,16.3,genuine
237,170.0,175.0,176.0,175.0,174.0,175.0,174.0,genuine
1250,164.0,168.0,165.0,166.0,169.0,167.0,166.0,genuine
239,13.5,1211.2,15.2,15.2,18.3,17.7,17.6,genuine
4153,20.4,19.2,76.4,1479.1,20.5,22.8,19.9,genuine
3127,-6.299999999999997,0.20000000000000284,402.8,431.0,35.900000000000006,11.700000000000001,36.0,impersonator
2340,70.30000000000001,57.9,1555.4,3.1999999999999993,21.400000000000002,11.6,-5.5,impersonator
1157,146.4,196.5,157.9,145.4,153.8,183.0,185.8,impersonator
4890,170.0,172.0,169.0,172.0,173.0,169.0,166.0,genuine
2378,164.0,169.0,167.0,167.0,167.0,167.0,168.0,genuine
2809,228.5,232.1,450.8,32.5,231.7,233.1,450.4,genuine
1735,19.6,31.5,4.600000000000001,514.0,1271.9,40.4,29.4,impersonator
4894,184.8,150.8,150.9,160.2,149.4,178.8,186.8,impersonator
3506,91.2,73.6,150.2,88.1,111.9,104.0,31.3,genuine
4415,412.7,233.4,233.4,16.4,216.5,617.0,16.8,genuine
4083,169.3,176.8,157.6,188.1,154.5,157.7,162.0,impersonator
412,218.29999999999998,426.3,22.5,234.1,230.4,408.29999999999995,32.5,impersonator
436,197.6,215.6,216.2,417.0,216.3,433.7,16.4,genuine
88,161.1,618.5,4.9,-2.5999999999999996,35.8,34.3,22.8,impersonator
1577,17.9,213.9,212.8,199.8,417.0,16.3,216.5,genuine
3725,185.6,176.3,36.6,167.4,320.1,187.5,146.0,impersonator
1668,77.1,1070.8,1696.5,5.900000000000002,-4.5,215.3,15.2,impersonator
1334,21.4,23.4,1405.9,37.4,16.099999999999998,-0.5,5.100000000000001,impersonator
320,12.5,227.7,231.9,232.9,233.3,233.3,217.0,genuine
716,172.0,171.0,173.0,173.0,174.0,172.0,174.0,genuine
2124,3.1999999999999993,27.700000000000003,1586.5,39.5,32.099999999999994,6.100000000000001,43.0,impersonator
3277,171.0,191.5,151.0,195.3,154.0,182.8,172.4,impersonator
4454,233.20000000000002,444.8,13.299999999999999,237.1,247.70000000000002,210.2,456.3,impersonator
3053,27.6,4.699999999999999,1598.2,37.2,7.0,30.8,21.099999999999998,impersonator
552,17.0,25.4,111.4,60.1,96.0,27.9,64.2,genuine
4696,171.6,150.9,188.2,1.9000000000000004,133.3,313.9,142.4,impersonator
162,170.0,171.0,175.0,171.0,175.0,175.0,170.0,genuine
486,40.3,-7.199999999999999,224.6,237.39999999999998,218.10000000000002,230.0,425.3,impersonator
944,166.0,169.0,165.0,167.0,169.0,168.0,168.0,genuine
3555,1209.1,18.6,21.9,21.7,22.7,17.6,20.5,genuine
2134,11.0,203.1,412.8,242.29999999999998,215.3,208.4,210.1,impersonator
1141,229.1,447.0,31.2,32.8,201.0,216.4,200.0,genuine
4348,14.4,17.0,1360.9,631.6,19.1,15.6,20.6,genuine
788,164.0,182.0,157.0,169.0,8.0,165.0,334.0,genuine
1116,17.5,19.3,972.4,631.1,20.7,17.0,19.4,genuine
2148,238.9,235.4,428.5,19.099999999999998,253.6,213.2,-3.6999999999999993,impersonator
3992,-1.700000000000001,61.300000000000004,1335.8,663.5999999999999,11.399999999999999,40.400000000000006,39.0,impersonator
2956,165.0,167.0,167.0,15.0,152.0,332.0,168.0,genuine
3984,29.8,25.7,399.0,16.9,63.1,97.0,31.2,genuine
3520,179.3,222.0,435.5,224.8,39.0,219.4,606.6,impersonator
3940,170.9,193.6,186.1,159.1,147.6,159.1,142.3,impersonator
541,148.4,171.9,191.3,190.3,192.2,186.5,156.5,impersonator
896,171.0,171.0,175.0,172.0,174.0,174.0,173.0,genuine
1923,559.1,632.1999999999999,17.5,21.900000000000002,-3.099999999999998,26.1,30.2,impersonator
4565,13.9,85.3,45.0,86.0,76.1,84.0,66.7,genuine
3285,19.2,20.7,1386.3,17.4,19.7,20.7,19.5,genuine
4555,229.6,232.4,16.4,216.3,199.9,433.1,16.4,genuine
4371,169.0,172.0,174.0,172.0,173.0,173.0,173.0,genuine
2227,15.6,11.3,150.1,837.2,16.3,16.9,596.6,genuine
2252,166.0,173.0,169.0,170.0,171.0,170.0,167.0,genuine
963,169.0,172.0,169.0,170.0,172.0,172.0,166.0,genuine
962,225.2,252.10000000000002,442.0,14.299999999999999,417.7,16.7,237.0,impersonator
3478,156.6,338.6,185.5,183.6,153.3,165.3,163.7,impersonator
4145,163.6,169.2,166.8,-20.3,158.3,-7.1,319.0,impersonator
1282,143.0,167.3,140.2,176.0,178.4,190.0,167.1,impersonator
4144,22.400000000000002,18.799999999999997,954.8000000000001,855.7,17.299999999999997,31.200000000000003,26.9,impersonator
1375,232.2,229.9,433.8,15.9,233.3,233.4,433.5,genuine
2999,164.0,184.0,152.0,169.0,170.0,169.0,170.0,genuine
2562,17.2,253.60000000000002,214.29999999999998,-8.3,229.8,218.9,198.9,impersonator
1562,15.1,17.6,1843.6,20.1,16.3,19.2,16.5,genuine
3869,519.1,19.4,20.8,69.5,89.9,23.1,103.4,genuine
950,183.9,182.2,151.6,191.1,195.6,164.9,163.1,impersonator
1374,15.1,18.1,768.7,838.6,19.2,17.7,18.2,genuine
3597,179.7,174.1,140.8,158.9,159.7,164.7,148.4,impersonator
3964,210.5,432.40000000000003,8.8,229.3,218.79999999999998,430.59999999999997,-1.6000000000000014,impersonator
1431,15.5,230.79999999999998,250.4,444.3,13.7,245.4,426.3,impersonator
4640,254.8,252.20000000000002,212.1,194.2,256.7,223.4,-7.600000000000001,impersonator
329,148.4,160.6,182.0,157.7,156.2,176.1,185.3,impersonator
3978,213.2,216.0,416.8,232.8,433.4,16.7,233.0,genuine
3650,162.5,159.0,187.1,36.6,143.2,311.3,182.1,impersonator
960,419.3,18.0,258.8,245.0,237.3,207.29999999999998,431.70000000000005,impersonator
3439,160.2,197.2,138.2,187.6,151.9,190.0,184.0,impersonator
3921,172.0,173.0,174.0,177.0,172.0,173.0,173.0,genuine
1968,2424.0,358.6,15.8,27.3,67.1,80.1,76.2,genuine
1236,186.1,159.9,145.6,191.5,167.2,190.3,156.3,impersonator
2652,169.7,170.8,190.1,163.0,164.6,171.3,157.5,impersonator
1843,94.80000000000001,129.7,68.2,87.4,48.6,2027.1,3.599999999999998,impersonator
3913,229.9,434.1,14.6,233.3,434.1,16.3,232.5,genuine
3130,213.3,216.5,199.6,416.8,233.3,216.6,233.0,genuine
2304,184.6,154.5,173.6,191.8,170.0,163.3,158.6,impersonator
1960,159.7,174.0,186.5,191.6,187.6,157.7,182.6,impersonator
3941,15.5,1211.1,15.9,16.5,16.6,16.7,16.6,genuine
2815,-7.5,36.1,49.2,1180.9,15.299999999999999,26.9,37.0,impersonator
1331,156.3,158.7,161.1,162.9,164.2,184.3,174.6,impersonator
4833,19.2,1037.4,20.5,15.8,2091.4,24.3,16.5,genuine
3905,172.0,172.0,174.0,174.0,175.0,174.0,172.0,genuine
2506,165.4,157.3,148.7,141.3,175.0,185.0,148.6,impersonator
2842,167.0,171.0,170.0,169.0,172.0,169.0,166.0,genuine
3415,166.0,168.0,170.0,169.0,167.0,171.0,168.0,genuine
103,215.9,195.7,634.8,15.2,432.3,16.6,433.5,genuine
2170,170.0,176.0,172.0,176.0,172.0,173.0,173.0,genuine
2245,12.700000000000001,10.700000000000001,969.1,429.1,-4.0,34.0,33.0,impersonator
1628,163.1,212.9,151.0,155.4,152.8,162.4,192.8,impersonator
622,412.4,232.8,433.6,16.9,15.6,417.3,15.4,genuine
3318,172.0,173.0,175.0,174.0,173.0,172.0,172.0,genuine
2691,247.9,239.0,235.8,235.10000000000002,241.79999999999998,427.40000000000003,9.499999999999998,impersonator
4771,10.5,226.6,255.9,44.2,216.5,404.0,252.9,impersonator
3769,1241.3,19.4,16.1,17.7,18.3,19.0,18.3,genuine
4301,212.5,416.3,16.3,216.5,199.9,633.7,16.5,genuine
4514,230.3,233.0,233.2,433.3,16.8,233.3,233.2,genuine
2626,176.9,176.0,147.8,191.1,152.8,12.5,191.0,impersonator
1748,-5.0,13.099999999999998,-2.900000000000002,10.3,791.6999999999999,30.9,18.3,impersonator
3015,13.5,4.499999999999998,986.1,642.9,10.4,-4.700000000000001,-0.5,impersonator
2983,163.0,188.0,157.0,170.0,170.0,171.0,169.0,genuine
4525,171.0,172.0,175.0,174.0,173.0,173.0,174.0,genuine
2846,13.7,17.0,52.2,27.6,121.0,5.6,21.3,genuine
1096,12.8,9.1,42.2,1527.6,-2.1000000000000014,-0.8000000000000007,8.100000000000001,impersonator
2007,446.6,28.9,232.6,232.3,233.1,233.6,449.6,genuine
3898,331.0,184.0,154.0,172.0,170.0,171.0,168.0,genuine
708,14.1,65.2,74.8,17.1,64.2,96.0,41.3,genuine
3812,527.5,36.8,41.5,2078.1,37.0,11.2,-3.0,impersonator
4974,170.0,175.0,174.0,175.0,173.0,173.0,173.0,genuine
1229,175.5,149.0,180.7,165.8,165.1,192.3,184.6,impersonator
2646,17.8,19.3,590.6,421.1,16.5,19.1,21.6,genuine
4650,-0.10000000000000142,15.2,22.1,965.5999999999999,33.7,44.599999999999994,6.699999999999999,impersonator
1153,-7.100000000000001,39.8,393.5,243.9,444.5,8.4,240.5,impersonator
1369,165.0,167.0,167.0,168.0,165.0,167.0,168.0,genuine
4335,447.7,29.0,233.6,232.3,450.9,16.2,233.1,genuine
694,18.9,22.6,1566.5,17.5,21.4,20.5,20.3,genuine
476,8.4,210.1,249.2,228.5,213.60000000000002,221.2,212.4,impersonator
2549,170.0,171.0,176.0,173.0,174.0,175.0,175.0,genuine
2903,170.0,172.0,175.0,173.0,172.0,172.0,173.0,genuine
4312,71.3,98.8,1076.3,17.0,19.5,17.4,18.4,genuine
3146,16.3,226.9,231.4,234.1,432.5,16.4,233.1,genuine
4451,425.8,15.4,232.3,233.1,433.5,16.5,233.0,genuine
325,163.3,143.2,148.8,187.8,147.8,159.3,180.0,impersonator
3434,167.0,169.0,168.0,170.0,170.0,171.0,166.0,genuine
3833,13.399999999999999,1373.5,405.2,17.2,23.8,-4.5,37.8,impersonator
2980,229.1,232.9,232.0,233.3,233.3,433.4,17.5,genuine
3215,13.9,16.4,41.4,1558.3,17.0,16.8,18.0,genuine
1089,157.3,148.9,148.1,186.2,165.1,172.8,144.1,impersonator
1528,166.0,167.0,166.0,166.0,167.0,167.0,166.0,genuine
1295,170.9,162.6,158.3,8.6,158.7,356.5,187.3,impersonator
2712,171.0,174.0,175.0,173.0,172.0,173.0,171.0,genuine
178,167.0,169.0,170.0,168.0,169.0,170.0,170.0,genuine
33,15.0,231.7,229.6,433.4,16.7,233.0,232.9,genuine
1214,166.0,170.0,170.0,170.0,169.0,168.0,168.0,genuine
3242,2.4000000000000004,34.5,1417.3000000000002,-8.2,37.7,7.9,35.0,impersonator
3887,241.5,226.10000000000002,442.3,22.200000000000003,210.1,248.3,446.59999999999997,impersonator
4298,19.2,606.0,200.1,16.3,17.7,21.2,16.6,genuine
4982,13.5,1383.3,412.4,19.9,18.5,435.8,16.1,genuine
4728,798.5,208.2,17.1,19.3,17.6,18.5,18.5,genuine
842,15.0,11.4,14.1,413.6,432.7,232.6,433.2,genuine
1667,229.6,232.3,450.7,31.7,233.7,450.2,15.9,genuine
70,24.6,243.2,249.4,450.2,32.2,449.8,31.9,genuine
1052,38.1,0.6000000000000014,1155.8999999999999,616.6,28.799999999999997,7.300000000000001,14.5,impersonator
2297,199.9,172.2,135.6,162.9,178.3,155.7,33.4,impersonator
1392,147.4,174.5,168.3,158.4,165.2,148.3,20.8,impersonator
1386,150.0,157.7,184.1,170.3,182.5,179.8,182.7,impersonator
1392,163.0,187.0,158.0,170.0,169.0,171.0,10.0,genuine
1765,431.3,14.9,231.1,233.1,233.4,232.8,233.1,genuine
2479,238.29999999999998,248.20000000000002,243.5,444.6,-3.3000000000000007,211.1,257.1,impersonator
3894,6.7,213.8,214.79999999999998,247.1,444.59999999999997,13.0,249.79999999999998,impersonator
3007,240.7,234.5,230.70000000000002,221.5,446.5,30.1,212.70000000000002,impersonator
417,170.0,174.0,176.0,173.0,174.0,175.0,174.0,genuine
3966,409.79999999999995,-3.6999999999999993,216.2,213.0,256.2,435.40000000000003,36.2,impersonator
2840,171.9,174.2,-3.9000000000000004,168.7,351.6,156.9,170.2,impersonator
474,21.200000000000003,0.8000000000000007,1154.1,616.2,31.700000000000003,34.400000000000006,38.4,impersonator
4341,24.7,33.5,1029.8,-2.3000000000000007,23.0,30.6,10.0,impersonator
4041,30.9,452.3,36.1,240.2,440.8,13.1,253.5,impersonator
3552,916.4,17.0,17.4,16.5,2068.8,19.1,14.7,genuine
4320,235.9,210.0,233.2,233.3,16.6,216.5,199.8,genuine
2206,173.0,172.0,175.0,171.0,173.0,173.0,172.0,genuine
362,164.0,167.0,168.0,167.0,166.0,167.0,167.0,genuine
3985,27.8,43.3,985.7,26.3,27.799999999999997,39.3,2.0999999999999996,impersonator
76,425.5,-8.299999999999997,218.7,220.2,413.6,26.8,248.5,impersonator
4610,162.8,180.9,149.9,196.6,187.1,189.9,165.3,impersonator
1390,166.0,173.0,169.0,169.0,170.0,171.0,168.0,genuine
1636,226.0,244.4,439.8,34.5,247.29999999999998,434.20000000000005,22.0,impersonator
184,52.0,1674.1000000000001,362.3,14.8,20.1,3.6000000000000014,-5.199999999999999,impersonator
179,19.2,22.8,592.2,206.4,17.2,17.0,17.5,genuine
4938,8.8,214.2,224.9,244.1,458.6,18.599999999999998,229.8,impersonator
1285,254.9,246.8,212.7,211.0,235.9,216.8,233.5,impersonator
2256,14.5,218.8,210.9,200.0,216.1,417.1,233.2,genuine
836,39.5,6.700000000000001,968.4,644.5,27.900000000000002,35.6,22.400000000000002,impersonator
4872,247.20000000000002,219.7,453.0,21.099999999999998,215.5,432.2,2.4000000000000004,impersonator
4832,25.0,25.5,798.0,45.9,-7.200000000000003,41.5,35.1,impersonator
681,164.0,168.0,167.0,167.0,168.0,167.0,168.0,genuine
680,70.19999999999999,49.9,1215.3999999999999,11.1,36.2,33.7,39.4,impersonator
3220,14.5,18.7,18.0,19.9,1136.6,18.0,20.7,genuine
3883,91.6,81.6,73.9,188.4,31.1,160.2,48.0,genuine
1339,413.3,230.8,449.9,31.6,450.4,16.2,233.3,genuine
102,157.0,168.0,168.0,7.0,161.0,331.0,170.0,genuine
1077,228.5,448.7,231.8,32.1,233.7,232.6,233.4,genuine
1469,168.4,158.2,142.9,187.7,160.7,183.7,177.4,impersonator
344,169.0,166.0,171.0,171.0,168.0,168.0,169.0,genuine
817,220.7,215.1,242.4,413.3,41.5,240.10000000000002,238.6,impersonator
2844,18.8,42.3,765.4,651.8,43.400000000000006,39.9,440.6,impersonator
4223,173.1,182.5,-12.3,159.1,358.1,180.7,175.9,impersonator
2333,10.4,222.6,207.9,427.3,-10.0,256.7,255.79999999999998,impersonator
685,248.9,256.0,421.5,17.4,210.10000000000002,222.6,217.3,impersonator
208,229.4,232.7,233.1,233.3,433.3,15.3,433.1,genuine
2614,177.2,196.6,172.4,160.3,152.1,173.9,153.3,impersonator
2742,179.6,195.6,167.4,148.7,175.1,152.5,189.3,impersonator
3019,165.0,166.0,167.0,16.0,151.0,329.0,169.0,genuine
3490,16.3,19.1,1166.3,626.8,19.6,19.1,19.0,genuine
3577,132.3,155.2,183.7,158.5,164.4,176.2,178.9,impersonator
739,16.9,16.8,589.4,420.9,15.7,17.7,17.7,genuine
993,189.1,171.4,151.7,171.3,175.4,186.9,185.7,impersonator
372,16.2,18.5,974.6,420.9,16.1,18.5,18.3,genuine
4945,412.0,37.9,242.7,217.6,249.3,239.4,450.09999999999997,impersonator
3649,228.7,233.1,433.5,15.9,232.7,200.3,233.2,genuine
2360,15.6,20.8,111.3,64.1,81.5,56.6,43.3,genuine
1814,228.9,432.4,16.4,233.2,16.5,216.2,199.9,genuine
2083,18.8,19.4,17.3,18.8,50.7,58.0,45.8,genuine
675,17.7,19.3,18.5,969.1,21.2,19.7,20.2,genuine
3264,429.5,18.1,231.1,233.2,433.3,16.6,233.0,genuine
3365,21.7,17.5,18.4,18.7,61.7,22.2,1058.4,genuine
1922,228.6,233.8,432.9,16.8,233.2,232.9,433.2,genuine
2150,39.3,53.8,1417.5,20.6,21.0,20.5,21.0,genuine
3471,172.6,155.4,174.2,171.9,148.3,177.1,150.7,impersonator
3329,180.1,189.0,158.6,154.2,161.7,180.9,186.0,impersonator
1714,166.0,167.0,169.0,170.0,170.0,170.0,168.0,genuine
1729,14.4,232.1,230.7,233.3,433.1,16.9,232.0,genuine
2460,182.8,158.5,179.5,146.4,173.9,183.5,165.5,impersonator
3809,167.0,171.0,170.0,173.0,170.0,172.0,165.0,genuine
2142,13.7,18.6,770.2,1043.5,19.7,20.4,19.4,genuine
3184,16.9,17.0,1011.7,16.2,16.2,17.5,19.9,genuine
1754,145.7,182.6,153.2,173.4,163.9,164.3,188.3,impersonator
1577,16.4,227.1,192.0,186.20000000000002,427.4,14.0,209.7,impersonator
3982,165.0,166.0,167.0,167.0,169.0,168.0,166.0,genuine
493,49.6,70.9,56.8,97.2,70.9,1918.9,15.4,genuine
97,79.6,45.8,140.4,43.6,56.9,30.6,124.0,genuine
2097,234.5,211.2,469.4,44.7,249.4,226.6,428.09999999999997,impersonator
2121,13.6,442.6,1.0999999999999979,242.8,233.0,256.3,11.8,impersonator
4558,12.8,216.2,417.1,232.1,433.9,16.2,233.1,genuine
4463,76.7,55.9,58.699999999999996,12.3,74.2,32.6,88.5,impersonator
1939,169.0,187.0,156.0,171.0,8.0,166.0,334.0,genuine
1835,173.2,172.5,158.8,189.7,189.0,172.5,181.6,impersonator
3877,154.6,169.4,195.9,162.1,177.6,193.5,195.0,impersonator
417,167.7,188.0,187.3,172.6,194.3,164.1,160.1,impersonator
2393,164.0,182.0,156.0,172.0,6.0,166.0,350.0,genuine
2199,163.0,171.0,170.0,172.0,174.0,172.0,168.0,genuine
4666,164.0,168.0,167.0,167.0,166.0,166.0,168.0,genuine
1029,-1.6999999999999993,24.6,1461.6000000000001,-8.099999999999998,10.5,32.6,20.200000000000003,impersonator
1804,21.0,17.8,131.3,1684.6,19.7,20.9,20.4,genuine
4017,164.0,347.0,159.0,169.0,168.0,171.0,169.0,genuine
3776,169.8,173.3,179.8,165.2,159.0,36.0,173.4,impersonator
2844,16.1,19.3,784.8,629.9,20.6,16.0,419.0,genuine
510,142.2,171.5,171.5,169.4,154.7,176.5,163.6,impersonator
250,242.3,208.4,413.0,29.0,237.3,217.89999999999998,438.29999999999995,impersonator
3399,164.0,184.0,155.0,171.0,169.0,168.0,172.0,genuine
116,140.7,182.4,157.6,179.2,161.4,171.3,174.6,impersonator
4419,-3.6000000000000014,21.799999999999997,1191.2,16.5,6.899999999999999,12.099999999999998,31.6,impersonator
1114,607.1,15.2,53.7,70.1,96.3,63.9,97.6,genuine
3559,15.0,13.6,187.5,629.3,16.2,17.7,17.1,genuine
43,171.9,180.3,175.7,165.6,147.1,186.2,190.0,impersonator
427,29.799999999999997,30.9,1394.8999999999999,28.9,-1.6000000000000014,15.200000000000001,0.3000000000000007,impersonator
2839,14.4,433.4,14.0,232.3,233.0,433.8,16.3,genuine
1178,171.0,173.0,180.0,172.0,174.0,175.0,173.0,genuine
4194,15.3,2.8999999999999986,952.3,626.0,37.7,-4.0,22.6,impersonator
4533,206.39999999999998,9.7,217.5,390.7,253.29999999999998,226.0,472.3,impersonator
1395,413.2,232.8,16.3,216.5,199.9,433.7,233.5,genuine
2063,207.5,448.8,-4.699999999999999,245.3,218.0,455.29999999999995,-5.199999999999999,impersonator
1011,15.7,10.4,651.0,26.8,450.7,31.5,233.8,genuine
1287,166.0,166.0,170.0,167.0,6.0,164.0,332.0,genuine
384,148.1,353.0,156.5,190.2,4.7,171.3,332.4,impersonator
3603,167.0,171.0,170.0,170.0,172.0,171.0,166.0,genuine
4891,414.2,231.6,232.1,232.9,201.2,232.9,232.5,genuine
3786,411.2,211.2,222.4,439.9,3.4000000000000004,428.90000000000003,20.0,impersonator
1279,165.0,169.0,167.0,169.0,166.0,167.0,167.0,genuine
2524,165.0,168.0,167.0,165.0,168.0,168.0,167.0,genuine
3074,41.0,14.2,1575.3,34.400000000000006,41.599999999999994,12.799999999999999,36.5,impersonator
3432,38.3,40.599999999999994,-3.5,42.599999999999994,21.5,20.8,878.7,impersonator
4326,1222.1,16.3,18.7,20.9,17.6,19.0,18.4,genuine
4872,225.9,233.1,450.5,31.4,233.8,450.7,16.0,genuine
605,421.8,34.900000000000006,15.8,194.5,194.5,230.0,596.6,impersonator
2021,18.1,19.1,1198.7,16.2,15.1,18.3,17.7,genuine
2282,229.7,231.1,433.4,15.9,233.9,16.1,216.3,genuine
