,label,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6
4114,genuine,229.4,433.1,15.3,233.0,233.1,233.4,433.3
3813,genuine,164.0,168.0,168.0,166.0,168.0,167.0,167.0
309,impersonator,205.5,275.9,165.1,236.1,67.5,444.5,261.9
344,impersonator,376.3,1206.8,2552.6,1858.5,150.8,2004.3,792.1
3500,genuine,166.0,170.0,168.0,172.0,171.0,169.0,169.0
3446,genuine,15.6,23.6,1134.9,628.4,18.3,18.4,17.9
242,impersonator,249.3,393.5,151.2,207.3,109.4,148.7,207.5
398,impersonator,1206.0,767.5,900.3,1047.6,699.6,529.7,769.8
3569,genuine,32.6,56.0,143.5,80.6,23.2,216.2,103.7
26,impersonator,1002.0,393.3,147.5,664.7,324.4,216.7,145.7
772,genuine,165.0,167.0,166.0,167.0,167.0,169.0,167.0
4143,genuine,20.3,13.4,15.8,16.9,1779.0,19.4,16.5
947,genuine,11.6,14.5,16.7,16.9,17.3,17.3,17.2
4022,genuine,18.5,9.7,209.7,214.5,216.5,199.6,417.5
2856,genuine,167.0,192.0,153.0,171.0,170.0,16.0,166.0
642,impersonator,2471.9,2278.2,325.1,1357.1,726.7,2016.0,2352.8
1929,genuine,447.8,27.7,234.5,233.3,232.1,450.8,15.9
267,genuine,234.3,428.0,15.4,233.4,233.4,434.1,15.9
418,impersonator,145.9,9.4,86.3,1000.6,10.5,2.5,28.8
3247,genuine,171.0,173.0,175.0,173.0,175.0,172.0,173.0
2674,genuine,15.6,20.6,16.5,756.9,17.7,18.3,18.3
331,impersonator,2.0,36.2,369.9,480.1,23.5,136.1,2.0
251,impersonator,308.6,1.5,426.1,486.4,70.8,278.4,2.0
409,impersonator,266.7,407.4,196.9,403.2,251.4,88.0,395.1
1773,genuine,18.2,20.9,23.8,745.8,628.1,20.7,21.5
120,impersonator,323.0,85.7,571.7,424.3,399.2,194.9,133.6
200,impersonator,22.8,139.6,1059.3,68.7,198.6,6.4,5.3
287,impersonator,1513.3,1075.5,2606.7,130.0,483.7,23.7,1261.0
2945,genuine,229.9,433.3,16.5,232.1,433.7,16.5,433.6
1743,genuine,17.0,19.8,18.9,1161.8,22.3,18.5,17.4
51,impersonator,83.7,135.4,411.2,262.7,241.0,372.7,257.3
1637,genuine,171.0,175.0,174.0,172.0,174.0,173.0,173.0
604,impersonator,2.0,113.7,37.7,316.9,108.1,23.5,2.0
643,impersonator,342.2,303.0,95.0,445.4,290.2,338.8,160.7
641,impersonator,1780.0,223.2,34.5,156.2,49.1,18.4,2.0
1211,genuine,169.0,170.0,168.0,170.0,172.0,173.0,165.0
1252,genuine,330.0,188.0,153.0,170.0,170.0,169.0,169.0
1010,genuine,16.6,20.0,1161.8,422.0,15.6,18.9,20.3
714,impersonator,70.9,100.2,69.0,577.0,203.8,168.2,35.2
1627,genuine,164.0,167.0,169.0,16.0,150.0,332.0,166.0
2461,genuine,233.1,195.5,15.0,216.7,200.1,217.9,632.5
3857,genuine,16.1,228.7,232.9,233.2,433.3,15.6,233.0
3072,genuine,19.6,19.7,22.0,956.6,20.0,20.6,20.9
2302,genuine,15.7,1184.9,415.1,19.1,15.5,17.8,18.2
3005,genuine,230.5,231.9,233.2,233.1,433.5,16.2,233.5
2675,genuine,35.8,2111.3,17.7,18.9,48.4,84.1,31.6
3967,genuine,14.9,15.6,34.4,70.6,1082.9,16.9,17.9
1260,genuine,227.4,232.7,233.0,232.6,450.7,15.5,233.3
78,impersonator,294.2,94.0,978.7,3.9,220.5,35.3,70.9
2348,genuine,165.0,167.0,166.0,168.0,166.0,165.0,168.0
1885,genuine,17.3,19.5,1391.1,17.6,17.8,18.1,18.2
128,genuine,445.2,32.2,231.1,234.8,231.3,451.0,16.0
1795,genuine,17.9,18.2,18.7,971.7,19.2,21.2,20.1
3938,genuine,20.2,15.2,210.3,207.9,18.1,20.9,16.6
1054,genuine,13.0,433.4,15.6,233.1,233.2,433.6,16.8
581,impersonator,108.0,52.0,135.1,440.2,390.9,3.4,270.1
110,genuine,164.0,169.0,166.0,165.0,167.0,166.0,168.0
1257,genuine,181.0,175.0,152.0,172.0,170.0,170.0,11.0
701,impersonator,41.9,9.2,175.5,1520.6,42.0,33.3,157.7
18,impersonator,604.5,503.3,25.3,472.8,1.0,91.4,73.5
706,impersonator,426.8,1.5,514.5,371.9,1.0,180.2,2.0
2833,genuine,173.0,174.0,172.0,173.0,171.0,175.0,172.0
1541,genuine,173.0,171.0,175.0,173.0,172.0,172.0,172.0
530,impersonator,1078.5,2085.4,2362.2,68.6,2063.8,156.0,1140.5
266,impersonator,250.0,816.7,464.6,83.9,450.0,48.9,248.8
2699,genuine,171.0,172.0,175.0,173.0,172.0,172.0,173.0
1400,genuine,14.1,433.5,13.9,231.5,233.2,233.4,433.1
151,impersonator,2544.1,2500.4,11.2,1375.6,2232.6,2321.3,1232.8
199,impersonator,161.7,9.7,316.4,882.7,134.0,48.4,318.9
691,impersonator,2.0,155.0,109.3,236.0,148.0,28.0,2.0
675,impersonator,247.7,537.1,388.0,2.1,27.5,363.5,2.0
510,impersonator,1182.3,1670.1,2258.5,122.2,1375.5,1290.6,2602.7
44,impersonator,2.0,64.0,443.1,115.8,141.2,151.5,2.0
2970,genuine,172.0,174.0,174.0,172.0,174.0,175.0,173.0
3703,genuine,17.9,18.1,982.7,630.5,27.3,18.5,21.3
1301,genuine,171.0,174.0,173.0,174.0,171.0,173.0,174.0
228,impersonator,2275.6,1147.8,1586.2,1652.6,1134.8,1008.9,1021.7
3334,genuine,15.0,16.6,1379.3,627.2,18.3,15.7,27.1
1685,genuine,1418.8,19.1,22.6,17.4,16.4,18.9,19.2
707,impersonator,15.0,466.9,929.7,247.5,1.1,35.6,16.9
3459,genuine,432.7,229.6,433.4,16.3,233.1,233.4,16.4
423,impersonator,494.9,423.7,14.9,469.6,39.3,152.1,93.9
1016,genuine,165.0,166.0,166.0,167.0,166.0,165.0,166.0
1263,genuine,227.4,233.3,232.6,450.4,14.2,233.7,450.1
393,impersonator,187.6,232.3,86.8,73.5,55.2,102.3,155.2
2506,genuine,331.0,183.0,166.0,167.0,167.0,166.0,182.0
3575,genuine,172.0,172.0,176.0,173.0,174.0,175.0,171.0
742,impersonator,35.0,20.0,757.8,182.1,254.2,278.9,135.5
537,impersonator,130.3,231.1,204.0,664.8,34.3,46.5,209.2
568,impersonator,2.0,431.5,730.8,484.9,33.4,45.3,2.0
1394,genuine,1369.1,18.1,21.1,18.2,17.9,19.8,19.4
1030,genuine,19.3,20.0,557.9,209.4,19.9,20.2,18.5
293,impersonator,28.4,572.2,28.3,93.8,17.5,18.9,72.8
639,impersonator,221.6,233.7,317.5,7.2,24.7,130.5,30.4
231,impersonator,161.2,2250.6,2582.2,1054.3,94.0,1072.6,478.4
345,impersonator,1361.3,1184.9,1822.3,1641.2,958.7,425.9,1797.8
1857,genuine,17.0,14.9,15.4,966.7,419.0,17.2,17.4
1512,genuine,1344.7,18.3,16.6,17.3,17.7,18.3,17.6
555,impersonator,2.0,192.3,49.7,240.7,288.6,155.6,2.1
103,impersonator,126.6,745.9,20.9,171.9,323.7,295.9,332.6
4450,genuine,165.0,167.0,168.0,165.0,169.0,168.0,167.0
309,impersonator,2148.7,1311.7,1201.6,1261.3,2162.0,674.6,1639.5
433,impersonator,291.2,45.0,791.4,492.0,36.6,81.1,35.7
1543,genuine,21.9,14.9,773.0,422.5,16.8,20.7,18.3
3801,genuine,15.6,16.4,1170.1,631.4,14.0,15.8,17.2
876,genuine,172.0,172.0,176.0,173.0,172.0,175.0,172.0
588,impersonator,428.3,1442.7,2448.0,1999.1,165.8,994.3,1010.7
305,impersonator,939.6,1108.3,1277.8,676.3,10.7,619.8,19.5
2597,genuine,165.0,168.0,168.0,165.0,167.0,167.0,168.0
2297,genuine,15.7,68.0,78.7,1051.0,16.0,20.7,1016.3
437,impersonator,289.5,285.7,877.8,175.7,14.9,184.6,166.4
4081,genuine,21.3,46.2,71.0,1258.8,20.2,19.5,21.5
884,genuine,18.1,20.3,19.1,1581.7,18.3,20.8,19.8
490,genuine,169.0,175.0,172.0,173.0,173.0,173.0,173.0
560,impersonator,309.8,381.1,27.0,553.5,149.2,259.9,109.4
2221,genuine,16.0,18.9,744.0,17.7,17.9,18.8,19.3
169,impersonator,1739.3,1323.1,1352.9,704.6,1740.5,910.1,1373.0
339,genuine,170.0,173.0,175.0,174.0,174.0,172.0,172.0
738,impersonator,261.0,172.4,26.7,217.8,410.9,234.6,183.9
822,genuine,170.0,173.0,174.0,172.0,173.0,172.0,174.0
492,genuine,181.0,180.0,153.0,168.0,171.0,11.0,166.0
665,genuine,171.0,174.0,173.0,174.0,173.0,174.0,174.0
471,impersonator,784.3,721.3,1947.9,523.4,712.7,1811.3,1086.2
98,impersonator,2.0,727.0,101.9,348.6,161.3,269.4,268.6
586,impersonator,36.0,94.3,641.5,95.4,1.0,187.1,269.5
3642,genuine,167.0,173.0,169.0,170.0,172.0,172.0,164.0
327,genuine,168.0,171.0,169.0,172.0,171.0,171.0,166.0
2206,genuine,16.1,15.4,1381.2,16.2,15.9,16.8,17.2
139,genuine,18.6,17.6,1384.6,20.2,224.1,19.2,18.3
641,impersonator,168.2,702.1,814.6,17.5,388.4,8.3,310.2
2622,genuine,18.2,968.1,626.4,23.1,22.6,23.1,16.8
648,impersonator,2.0,357.5,201.2,72.1,69.0,21.1,2.0
3666,genuine,164.0,187.0,154.0,170.0,168.0,172.0,168.0
250,genuine,229.6,433.1,15.7,233.0,233.3,233.0,216.1
4438,genuine,15.9,20.1,16.5,16.6,17.2,17.9,57.1
244,impersonator,22.0,13.2,1031.7,484.1,13.8,3.1,28.1
2821,genuine,167.0,172.0,170.0,172.0,173.0,173.0,167.0
3720,genuine,478.1,17.1,33.9,76.0,88.2,87.4,100.0
3546,genuine,14.7,114.1,18.1,20.4,16.7,33.7,79.9
4020,genuine,12.8,234.5,430.2,16.1,233.3,233.1,16.6
417,impersonator,721.4,2440.7,811.7,1983.7,88.8,1886.3,2159.1
2390,genuine,163.2,630.4,16.5,15.9,16.7,16.7,22.7
388,impersonator,83.9,213.6,189.7,46.7,218.9,175.6,113.6
4007,genuine,169.0,172.0,172.0,169.0,171.0,171.0,170.0
1000,genuine,1623.7,16.6,18.4,21.1,16.7,17.2,18.3
2628,genuine,232.0,230.1,15.2,216.5,417.1,233.2,233.2
37,impersonator,140.5,31.4,78.0,194.9,159.7,165.0,25.9
2837,genuine,171.0,172.0,176.0,173.0,173.0,173.0,173.0
148,impersonator,2.0,4.6,454.0,42.8,56.2,42.8,2.0
329,impersonator,2.0,540.8,181.6,488.4,1.0,665.2,225.4
3360,genuine,78.9,45.3,1698.1,20.1,18.8,19.4,21.8
484,impersonator,15.0,1023.8,377.3,2.1,42.1,60.6,77.4
2583,genuine,12.4,16.6,17.7,16.6,37.8,36.5,67.7
615,impersonator,132.6,181.2,190.2,125.3,102.1,74.1,226.1
512,impersonator,224.7,152.9,454.1,202.2,22.7,57.9,173.0
354,impersonator,6.9,71.0,651.3,71.9,318.4,141.0,124.4
43,genuine,445.4,30.3,233.3,231.9,233.2,451.2,15.4
684,impersonator,410.4,1.5,89.3,310.8,171.1,316.9,170.3
447,genuine,164.0,168.0,167.0,168.0,167.0,169.0,166.0
2128,genuine,166.0,172.0,171.0,171.0,173.0,173.0,169.0
270,genuine,173.0,173.0,174.0,176.0,173.0,173.0,174.0
4366,genuine,171.0,174.0,173.0,175.0,174.0,175.0,172.0
572,impersonator,483.4,123.4,126.2,606.4,13.0,134.6,121.3
443,impersonator,2.0,684.6,119.2,632.9,306.5,39.3,116.8
511,genuine,171.0,171.0,173.0,172.0,171.0,174.0,174.0
71,impersonator,35.3,178.1,128.1,139.9,1.0,171.6,192.5
128,impersonator,74.2,417.0,0.0,194.3,145.4,163.6,6.4
467,impersonator,801.1,457.1,913.1,772.0,1701.4,1529.7,520.6
1323,genuine,164.0,187.0,153.0,170.0,168.0,171.0,171.0
489,impersonator,234.5,1.5,464.9,55.3,52.5,1.0,64.9
2871,genuine,13.0,219.9,211.7,199.7,417.0,233.3,233.0
647,impersonator,25.6,371.9,104.2,720.1,13.7,118.8,35.5
4363,genuine,12.9,14.1,216.4,216.5,199.8,216.2,417.1
3557,genuine,172.0,172.0,174.0,174.0,173.0,173.0,173.0
4329,genuine,18.1,19.6,789.4,421.6,20.4,22.2,18.1
1286,genuine,21.1,1370.1,18.7,18.9,18.9,20.3,17.2
4093,genuine,30.1,55.1,59.1,1485.9,20.8,17.0,18.5
426,impersonator,1817.4,1027.7,1476.4,1301.1,355.4,2245.9,1901.1
1987,genuine,16.3,750.8,18.8,16.6,16.7,56.0,96.1
160,impersonator,629.0,1630.0,2454.2,729.3,253.5,1424.5,528.3
429,impersonator,34.8,133.4,471.9,33.9,475.5,131.0,14.5
4383,genuine,169.0,173.0,174.0,173.0,174.0,173.0,174.0
3139,genuine,168.0,167.0,176.0,172.0,172.0,170.0,176.0
329,impersonator,2.0,297.4,150.8,178.6,136.2,266.3,203.3
2950,genuine,166.0,169.0,169.0,167.0,166.0,166.0,168.0
512,genuine,231.0,230.6,232.9,450.2,16.5,449.9,16.1
810,genuine,13.4,234.7,233.0,449.9,15.5,233.6,233.3
2021,genuine,167.0,169.0,168.0,170.0,170.0,171.0,166.0
367,impersonator,291.3,546.0,42.2,263.9,202.8,45.8,425.9
302,impersonator,386.0,1.5,678.6,368.9,443.2,1.0,109.0
464,impersonator,370.9,272.0,0.0,427.1,476.6,1.0,256.1
1679,genuine,15.8,211.9,216.2,199.7,417.0,233.2,433.4
815,genuine,17.1,18.0,36.8,1349.6,17.7,17.6,20.9
424,impersonator,200.7,85.5,189.7,137.8,195.9,456.9,216.6
3309,genuine,164.0,168.0,167.0,166.0,169.0,167.0,167.0
3625,genuine,433.9,11.8,233.1,233.1,433.2,16.7,232.1
639,impersonator,274.1,1.5,524.3,377.9,334.6,319.5,2.0
387,impersonator,4.1,3.4,144.8,713.7,74.5,23.2,63.3
279,genuine,165.0,168.0,169.0,13.0,153.0,333.0,167.0
690,impersonator,2.0,1.8,595.9,150.5,64.7,18.7,2.0
691,impersonator,48.2,100.2,299.1,62.6,271.5,82.4,64.3
2298,genuine,16.0,13.4,1390.7,15.9,16.3,17.4,397.2
2403,genuine,172.0,172.0,174.0,172.0,173.0,173.0,171.0
296,impersonator,116.9,90.0,32.7,178.6,365.2,106.7,55.0
515,impersonator,2020.1,1410.0,636.0,170.3,1624.4,2259.0,2275.3
686,impersonator,67.6,145.1,288.9,81.5,187.2,315.7,327.3
3901,genuine,168.0,169.0,170.0,168.0,169.0,171.0,168.0
3809,genuine,166.0,169.0,170.0,170.0,167.0,169.0,169.0
552,impersonator,220.0,297.7,536.4,351.0,111.6,74.7,133.9
729,impersonator,2.0,103.8,27.9,529.8,486.9,156.9,2.0
3454,genuine,23.0,87.7,76.0,84.1,97.6,194.6,95.9
3827,genuine,166.0,168.0,167.0,16.0,151.0,334.0,167.0
175,impersonator,1420.9,96.9,1909.2,1105.8,688.3,1320.5,1992.6
603,impersonator,464.4,1.5,222.0,79.4,65.1,50.9,203.0
2912,genuine,168.0,172.0,171.0,170.0,170.0,170.0,167.0
237,impersonator,238.2,281.1,165.0,232.3,84.8,149.9,377.1
335,impersonator,145.1,155.0,143.3,128.5,170.1,10.8,148.4
536,impersonator,279.3,190.9,54.9,364.1,61.1,405.5,69.9
43,impersonator,52.5,178.2,180.0,282.2,26.5,267.0,88.0
3274,genuine,13.5,19.1,1156.7,633.4,18.8,16.6,19.1
236,impersonator,528.3,371.2,611.7,134.1,172.1,225.7,64.2
4158,genuine,13.1,16.4,15.9,1404.2,18.0,14.2,17.0
1107,genuine,14.1,65.2,74.8,17.1,64.2,96.0,41.3
171,genuine,166.0,170.0,169.0,168.0,169.0,170.0,169.0
162,impersonator,122.1,423.2,484.8,120.9,250.7,180.7,145.5
684,impersonator,2062.1,1049.0,2060.3,795.5,1545.9,1018.5,2325.6
4293,genuine,169.0,174.0,175.0,172.0,173.0,173.0,175.0
576,impersonator,65.1,1.5,1135.8,135.2,1.0,1.0,86.5
424,impersonator,2.0,414.6,86.5,22.5,95.7,75.1,2.0
233,impersonator,138.2,389.1,0.0,200.5,217.0,166.6,184.5
411,impersonator,2.0,158.9,364.3,274.0,311.8,276.4,586.6
3866,genuine,18.9,18.8,1198.5,15.1,20.5,20.6,20.2
309,genuine,17.0,1371.2,204.6,17.8,19.9,21.1,19.6
1827,genuine,2413.8,23.7,10.3,85.0,52.3,70.1,30.0
225,impersonator,114.6,614.4,738.2,8.1,93.5,4.2,764.5
59,impersonator,652.8,304.3,220.7,344.8,222.5,349.8,332.2
101,impersonator,389.6,45.3,314.7,743.1,83.5,1.0,108.0
1981,genuine,169.0,172.0,169.0,172.0,170.0,172.0,165.0
414,impersonator,117.1,159.4,0.0,43.8,197.4,41.2,42.9
331,impersonator,65.9,1.5,861.2,410.4,1.0,98.4,211.3
1779,genuine,164.0,177.0,152.0,170.0,168.0,170.0,12.0
242,impersonator,637.9,252.4,239.0,281.1,164.7,137.4,568.3
478,impersonator,11.4,54.8,317.4,422.6,171.0,274.3,449.1
111,genuine,171.0,171.0,174.0,174.0,174.0,173.0,172.0
1539,genuine,792.8,14.0,18.4,18.4,17.8,46.1,31.2
573,impersonator,218.1,376.7,30.6,376.0,297.3,125.2,455.4
1758,genuine,15.8,430.3,14.4,233.0,16.3,216.5,200.0
361,impersonator,75.3,810.1,596.7,82.8,92.5,38.6,139.2
154,impersonator,95.9,244.2,110.1,3.9,105.5,171.5,102.2
1538,genuine,167.0,186.0,11.0,150.0,334.0,182.0,167.0
11,impersonator,2.0,242.9,320.4,243.5,475.8,184.6,2.0
488,impersonator,20.0,1.5,295.1,287.9,160.4,1.0,56.7
970,genuine,166.0,186.0,157.0,172.0,170.0,168.0,171.0
712,impersonator,43.0,2.7,795.7,435.1,518.6,223.9,85.3
208,impersonator,510.7,331.8,348.3,128.3,359.7,1.0,285.0
1188,genuine,16.5,3.4,17.0,418.9,215.4,216.7,199.7
410,impersonator,395.1,667.0,32.9,78.5,446.7,393.2,56.8
730,impersonator,302.6,195.2,213.4,146.0,245.5,143.9,291.1
665,impersonator,2266.7,68.3,1994.1,380.3,2007.6,1386.5,1354.0
472,impersonator,146.7,124.6,478.7,55.3,23.8,589.3,97.2
612,impersonator,417.5,14.6,315.6,637.7,1.0,61.4,52.2
2441,genuine,15.1,17.0,17.6,17.7,956.9,17.8,18.7
419,impersonator,324.3,456.4,6.6,59.5,146.4,130.0,126.0
4173,genuine,23.4,1616.8,23.4,16.2,629.4,20.3,16.5
263,impersonator,2.0,127.5,19.1,45.1,69.1,43.8,2.0
3504,genuine,165.0,167.0,169.0,167.0,168.0,169.0,169.0
262,genuine,20.6,22.6,19.6,21.1,951.4,20.2,20.7
198,genuine,214.1,415.6,232.9,232.3,434.3,15.5,234.1
2288,genuine,165.0,168.0,167.0,169.0,167.0,167.0,167.0
721,genuine,169.0,171.0,172.0,172.0,173.0,175.0,171.0
2220,genuine,169.0,173.0,176.0,173.0,174.0,175.0,175.0
3923,genuine,167.0,167.0,169.0,166.0,168.0,165.0,168.0
3876,genuine,165.0,171.0,170.0,174.0,170.0,173.0,164.0
830,genuine,167.0,171.0,171.0,170.0,172.0,170.0,166.0
3962,genuine,17.4,20.8,1578.9,17.6,21.2,20.8,20.9
683,impersonator,120.8,101.0,398.7,46.0,1.0,134.3,139.5
3882,genuine,15.6,15.0,131.2,17.2,1034.2,838.4,16.4
2018,genuine,165.0,169.0,165.0,166.0,168.0,166.0,167.0
452,impersonator,364.3,147.3,229.1,107.8,453.2,177.8,95.8
4468,genuine,170.0,173.0,176.0,173.0,174.0,174.0,174.0
193,impersonator,190.7,183.3,618.4,262.9,160.9,136.6,471.1
790,genuine,164.0,179.0,152.0,172.0,168.0,12.0,167.0
431,genuine,226.8,233.2,15.5,216.5,216.2,417.8,448.7
525,impersonator,2386.0,1210.2,687.9,1526.0,641.5,2095.5,1617.6
275,impersonator,94.3,368.7,352.8,2.1,196.4,1.0,90.0
205,impersonator,206.6,425.0,288.9,368.7,74.0,179.9,95.4
89,impersonator,2.0,214.6,31.1,250.2,4.1,153.4,2.0
3084,genuine,169.0,173.0,170.0,171.0,170.0,172.0,167.0
3258,genuine,16.1,20.1,1161.2,633.2,20.9,17.7,18.8
1617,genuine,166.0,169.0,169.0,11.0,157.0,331.0,168.0
4352,genuine,163.0,179.0,160.0,170.0,168.0,171.0,170.0
614,impersonator,66.6,326.4,216.6,154.2,17.6,78.5,114.2
106,genuine,165.0,168.0,167.0,167.0,166.0,167.0,168.0
32,impersonator,108.7,60.5,476.4,476.8,200.7,43.1,249.4
229,impersonator,345.3,1047.4,1504.7,829.6,227.5,429.4,5.2
1226,genuine,163.0,168.0,168.0,166.0,167.0,168.0,168.0
1039,genuine,433.5,32.6,31.5,200.0,216.0,200.3,633.8
2522,genuine,18.7,978.2,205.0,16.1,18.1,18.5,18.6
193,impersonator,148.3,363.6,755.1,2.1,69.7,105.7,352.2
2413,genuine,15.5,216.1,413.4,233.1,233.1,433.3,16.5
551,impersonator,28.8,100.6,378.1,150.9,74.7,271.8,147.1
3574,genuine,41.8,585.3,16.8,17.1,2077.1,20.1,17.1
513,genuine,11.9,13.8,15.8,16.7,17.2,16.4,16.1
1725,genuine,10.0,173.0,324.0,172.0,170.0,169.0,170.0
316,impersonator,346.0,91.3,475.0,166.4,53.2,37.9,205.3
703,impersonator,763.6,213.4,186.4,83.3,74.4,327.3,164.9
524,impersonator,2.0,25.0,1625.4,140.5,82.0,157.4,2.0
1822,genuine,229.4,233.1,433.2,16.7,233.0,233.4,433.1
163,impersonator,55.4,96.7,243.8,116.3,29.7,49.1,81.0
229,impersonator,51.9,167.0,93.9,170.1,1.0,1.0,2.0
306,impersonator,112.1,232.9,508.1,606.8,83.8,309.0,263.6
2677,genuine,16.7,34.9,63.4,549.5,17.8,17.0,67.1
3704,genuine,15.1,18.1,20.7,17.3,951.4,838.8,19.9
1178,genuine,211.9,416.7,233.1,232.9,216.7,233.3,233.1
1964,genuine,166.0,168.0,171.0,172.0,167.0,169.0,169.0
1339,genuine,163.0,167.0,167.0,165.0,165.0,165.0,166.0
477,impersonator,26.7,1.5,226.1,2.1,275.6,203.5,285.9
397,impersonator,9.3,29.8,79.9,43.4,27.6,37.7,8.9
301,genuine,16.0,18.5,1171.5,631.2,22.1,20.4,19.9
489,impersonator,662.6,364.5,2492.4,1528.5,610.2,2091.2,899.5
695,impersonator,2.0,34.3,97.4,363.4,59.6,149.0,2.0
663,impersonator,2.0,155.2,201.5,96.0,50.8,111.1,2.0
501,impersonator,54.0,765.8,317.7,109.0,283.3,305.3,21.9
544,impersonator,239.5,582.7,189.3,41.1,187.8,518.7,170.5
2642,genuine,21.6,4.9,427.3,433.7,16.9,232.7,433.0
305,impersonator,2.0,12.5,982.4,801.6,88.8,11.0,2.0
89,impersonator,1562.4,251.5,2562.5,1248.5,1887.3,766.2,1649.4
310,genuine,164.0,168.0,168.0,168.0,167.0,166.0,168.0
2783,genuine,171.0,171.0,176.0,173.0,174.0,173.0,173.0
331,impersonator,580.5,504.6,1778.5,852.1,1038.7,371.1,260.0
1322,genuine,412.9,230.8,450.1,32.2,451.0,16.0,232.3
3708,genuine,230.1,232.4,16.3,216.3,634.2,15.3,15.9
3734,genuine,18.9,22.3,1359.1,204.5,20.5,20.3,21.7
645,impersonator,2.0,49.6,187.0,395.6,92.9,39.2,2.0
71,impersonator,281.7,88.1,294.9,55.2,139.6,84.4,21.5
347,impersonator,731.1,1937.5,829.7,1275.4,2118.2,499.3,1885.3
723,impersonator,99.0,666.1,454.8,2.1,71.8,762.3,249.8
324,impersonator,503.8,1008.5,415.3,2.1,42.1,1.0,191.8
660,impersonator,2293.2,1230.1,1198.8,323.9,2146.6,2030.9,723.6
2965,genuine,17.2,20.1,979.9,411.8,21.2,21.0,21.6
2392,genuine,17.3,17.2,25.2,14.9,976.3,16.9,20.3
1588,genuine,428.8,16.4,232.3,233.3,433.4,16.7,233.0
438,impersonator,387.1,2457.5,262.1,1110.1,1730.7,2207.1,371.1
599,impersonator,2.0,199.0,237.3,19.7,63.1,192.7,2.0
692,impersonator,161.2,205.4,111.9,48.6,115.1,1.0,113.5
500,impersonator,243.6,197.0,967.6,134.0,213.6,212.5,74.0
238,impersonator,161.2,1.5,213.0,276.3,1.0,198.4,28.1
1243,genuine,209.2,232.2,433.5,17.0,233.1,233.1,433.3
3644,genuine,172.0,173.0,176.0,173.0,173.0,175.0,172.0
150,genuine,165.0,168.0,167.0,168.0,168.0,166.0,165.0
734,impersonator,42.1,4.7,209.6,556.7,292.7,63.4,20.6
664,genuine,227.4,14.5,216.3,216.6,417.3,232.7,451.4
233,impersonator,136.7,142.5,116.6,390.7,410.7,255.4,184.9
2430,genuine,431.4,15.8,232.7,233.3,433.5,16.5,233.2
3216,genuine,165.0,167.0,166.0,169.0,169.0,168.0,167.0
189,impersonator,2.0,174.9,358.0,32.0,64.5,187.5,2.0
915,genuine,181.0,173.0,157.0,168.0,168.0,168.0,14.0
659,impersonator,1474.5,1170.9,1690.3,393.2,1716.1,1619.0,2499.7
4356,genuine,229.5,447.1,32.6,231.7,233.8,450.1,15.4
3878,genuine,171.0,171.0,176.0,173.0,173.0,173.0,172.0
226,impersonator,142.7,303.5,325.7,138.8,184.2,102.3,114.3
2320,genuine,166.0,172.0,168.0,173.0,173.0,172.0,165.0
259,impersonator,2.0,805.3,225.3,363.4,300.6,348.3,186.3
509,impersonator,504.6,196.7,527.6,63.1,261.0,384.4,221.2
4090,genuine,179.0,169.0,158.0,170.0,168.0,183.0,167.0
4009,genuine,164.0,179.0,156.0,172.0,169.0,170.0,168.0
644,impersonator,855.8,627.9,2129.4,831.0,295.8,1413.9,117.9
344,impersonator,296.3,345.5,480.0,371.1,299.6,1.0,2.0
1966,genuine,169.0,171.0,169.0,173.0,171.0,170.0,164.0
75,genuine,232.2,230.6,433.3,16.4,233.4,16.2,216.6
598,impersonator,9.0,310.6,1111.6,465.1,104.3,1.0,219.1
1401,genuine,11.9,431.7,11.5,233.3,16.2,216.5,200.0
644,impersonator,126.8,70.2,606.0,487.5,71.5,1.0,268.4
667,impersonator,476.6,273.7,589.2,110.4,81.4,197.9,61.7
2416,genuine,227.1,232.8,232.9,450.7,16.1,449.6,15.5
2801,genuine,16.5,1174.3,630.5,15.3,16.4,17.0,17.0
3532,genuine,166.0,172.0,168.0,170.0,172.0,172.0,168.0
310,impersonator,2.0,402.8,1019.1,148.6,177.9,50.5,162.1
416,impersonator,2.0,174.1,49.4,847.6,51.9,393.8,2.0
749,impersonator,2141.5,2524.8,1903.4,1657.3,250.6,664.6,1322.5
580,impersonator,98.0,150.5,1039.4,214.2,166.1,57.5,208.7
182,impersonator,67.3,202.9,0.0,18.0,243.5,162.8,238.1
686,impersonator,2.0,57.0,110.5,189.8,12.9,197.5,2.0
4042,genuine,18.5,600.1,420.2,16.1,19.6,19.2,22.5
380,impersonator,4.1,396.0,103.1,502.1,141.5,44.3,135.4
97,impersonator,1108.7,2521.2,1705.0,1217.9,2224.1,1151.0,1813.5
140,impersonator,341.2,1.5,332.4,2.1,170.7,323.7,64.8
3249,genuine,18.1,29.3,91.4,535.1,17.7,19.2,17.0
574,impersonator,104.2,319.7,14.5,289.1,146.7,191.7,261.5
564,impersonator,1039.4,34.8,1706.6,2136.2,762.7,2066.3,1002.7
2408,genuine,16.2,17.2,975.1,417.1,20.6,17.2,19.2
3211,genuine,230.3,232.3,232.9,233.4,233.6,233.1,233.3
2668,genuine,1213.4,17.8,17.6,18.1,18.3,2271.2,17.9
